#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
3037,New,VisIt,Bug,Normal,Pseudocoloring of glyphed point data lost when variable is CMFE'd from a different mesh,Kevin Griffin,"",2.13.3,Kevin Griffin,03/06/2018,"",0,"",03/06/2018 12:47 pm,05/15/2018 05:56 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Reported by Mike Owen

# open Noh-cylindrical-RZ-time=0.6-cycle=284.silo in pointexample.tar.bz2 attached here
# Plot PC plot of ""pressure""
# Select Geometry tab of PC plot attrs and set Point type to any of the 3D glyph types like SphereGeometry
# check the box to Scale point size by variable and then select the variable ""hmax""
# Draw it
# Maybe adjust the Point size scale factor a bit to and confirm its behaving as expected
# Ok, now use Data Level Comparison wizard to create a cmfe from ""p"" of rect2d.silo onto the one and only mesh in this file
# Change the plotted variable to the cmfe you have created
# The plot goes totally white. The PC color gets lost. To confirm, open Annotation Attributes and set background color to something dark, like dark blue or something.
# you see white circles that vary in size but no pseudocoloring.
# Change Point type back to sphere or point and the pseudocolor re-appears.

I suspect this has to do with secondary variable setting in the pipeline when cmfe is in force.

That said, you can make a cmfe (for laughs) in which the donor variable and target mesh are already on the same mesh in this database and you *do*not* lose pseudocoloring."
3142,Pending,VisIt,Bug,Normal,OS X High Sierra Issues,Kevin Griffin,"",2.13.3,Kevin Griffin,05/18/2018,"",0,"",05/18/2018 06:15 pm,05/22/2018 06:56 pm,3 - Occasional,3 - Major Irritation,2.12.3,"","",OSX,Any,There's starting to be more issues with users being able to connect in client/server mode to the LC machines from their new laptops with OS X 10.13 (High Sierra). 
3150,Resolved,VisIt,Bug,Normal,Last Zone Pick highlight doesn't clear,Alister Maguire,"",2.13.3,Kevin Griffin,05/23/2018,"",100,"",05/23/2018 06:46 pm,06/05/2018 07:06 pm,3 - Occasional,4 - Crash / Wrong Results,2.13.0,"","",All,Any,"When doing a zone pick with 'Pick Highlights' selected, clearing, and then doing a node pick, the last pick highlight never gets cleared.

To reproduce do the following:
1. Open curv2d.silo
2. Do a zone pick with 'Pick highlights' selected
3. Clear Picks
4. Do a node pick (the last zone pick highlight should be present with the node pick)"
2178,Pending,VisIt,Bug,High,Miranda Reader Has a Memory Leak,"","","",Kevin Griffin,03/12/2015,"",0,"",03/12/2015 02:43 pm,03/17/2015 06:29 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,Cyrus found a memory leak with the Miranda reader when performing a pressure query of Bryan Johnson's data. This leak was confirmed by exporting the data to Silo and not seeing the blow-up in memory.
2304,Rejected,VisIt,Bug,Normal,CLI moving input arguments to the wrong place,"","","",Kevin Griffin,06/15/2015,"",0,"",06/15/2015 06:28 pm,06/30/2015 07:00 pm,3 - Occasional,2 - Minor Irritation,2.9.1,"","",All,Any,"When executing the command: ""visit -cli -forceversion 2.9.1 -s _script.py arg1 arg2_"" The -forceversion 2.9.1 is moved by VisIt after script.py and script.py thinks its an input argument which results in an error when it executes.

Terminal Output:
Running: cli2.9.2 -s visit_isosurface_ddf_single.py -forceversion 2.9.2 /p/lscratchrzb/kgriffin/ddf /p/lscratchrzb/bryanj/Miranda/blast/shastina/loc2_1x/export.visit
"
2408,Rejected,VisIt,Feature,Normal,Move Radial Resample Operator into Geometry category??,"","","",Kevin Griffin,10/06/2015,"",0,"",10/06/2015 12:40 pm,10/08/2015 01:20 pm,"","","",3 - Medium,3 - Occasional,All,Any,Should the Radial Resample operator be moved to the Geometry category???
2482,Pending,VisIt,Bug,Normal,Having a 2.10.0 and 2.10.0b installed on RZ causes conflicts,"","","",Kevin Griffin,12/15/2015,"",0,"",12/15/2015 06:30 pm,12/15/2015 07:01 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I installed a 2.10.0b for Cody to test out on the RZ. However, the RZ 2.10 version of visit now defaults to 2.10.0b, and so if you try to run visit 2.10 locally, it crashes the moment it tries to connect to a remote compute engine on rz"
2643,Rejected,VisIt,Bug,Normal,Lineout executed from Python,"","","",Kevin Griffin,07/11/2016,"",0,"",07/11/2016 05:29 pm,09/13/2016 06:19 pm,3 - Occasional,2 - Minor Irritation,2.10.3,"","",All,Any,"Brett Friedman called the VisIt hotline and reported that calling Lineout from Python doesn't always use the correct number of samples. In most cases it uses the right number, other times it uses one too many or significantly less sample points than requested. I wasn't able to reproduce this issue and requested that Brett send me his Python code that is doing the line out. He's running 2.10.3 on Zin.

"
2687,Pending,VisIt,Bug,Normal,Python build on Cray XC,"","","",Kevin Griffin,10/12/2016,"",0,"",10/12/2016 12:55 pm,10/20/2016 12:41 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"Hello,


I built Visit 2.11 on our Cray XC the other day. I am also compiling
Python in the process. I had to change the Python configuration for it
to work, or I would get

>undefined symbol: _PyUnicodeUCS2_AsDefaultEncodedString

errors when compiling Visit. The trick was to add

> --enable-unicode=ucs4

to line 16062 of build_visit2_11_0 in build_python.

I don't know how widely necessary that trick is but I thought I'd report
it nevertheless. I can provide more details if needed.


Cheers,

Yann"
2739,Pending,VisIt,Bug,Low,VisIt SSH Client for Unix,"","","",Kevin Griffin,01/17/2017,"",0,"",01/17/2017 08:17 pm,01/24/2017 06:43 pm,2 - Rare,4 - Crash / Wrong Results,2.10.0,"","",Linux,Any,The qtssh client for Unix fails to authenticate when changing the username before connecting.
2809,Pending,VisIt,Feature,Normal,Moveable Triad,"","","",Kevin Griffin,04/27/2017,"",0,"",04/27/2017 10:24 am,05/16/2017 06:58 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Hi everyone,

I would like to know, if there's a way to move the triad around on the window?
As far, I only found a check box to make it visible or invisible and no option to move its origin.
A dirty workaround involves gimp, which seems a bit unnecessary.

If not, I would really appreciate the implementation of the moveable triad in the future.
Best also with options to show both, right- and left-handed systems in all 6 axis-directions with respective changeable labels.

Best, 
Willi



--------------------------------------------------

Willi Exner M.Sc. (ehm. Fr�hlke)
Institut f�r Theoretische Physik A220
Technische Universit�t Braunschweig
Mendelssohnstr. 3
D-38106 Braunschweig

Tel. +49 531-391-5178"
2813,Pending,VisIt,Feature,High,Add subdivision option to Mesh plot attributes,"","","",Kevin Griffin,05/01/2017,"",0,"",05/01/2017 11:39 am,05/25/2017 12:16 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Hello,

I would like to visualize quadratic elements such as
VTK_QUADRATIC_QUAD or VTK_BIQUADRATIC_QUAD.
Typically, I would like a wheel to look round !

In paraview there is an option to make quadratic elements look smooth
using a subdivision of the element into linear ones.
In VisIt I did not find any option to make it look like round.
I also tried to feed VisIt with a plugin and the native
""ugrid->InsertNextCell(VTK_BIQUADRATIC_QUAD, 9, verts);""
but it did not make a difference.

Can you help me ?
Do you plan to make it ?

Thanks a lot,

Olivier Cessenat."
2818,Pending,VisIt,Bug,Normal,Legend bounding box doesn't fully encompass top/bottom value labels,"","","",Kevin Griffin,05/15/2017,"",0,"",05/15/2017 02:17 pm,05/25/2017 12:22 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,"When adding a bounding box without the 'Draw title' and 'Draw min/max' options selected, the bounding box doesn't encompass the top and bottom value labels in the vertical orientation (see attached image).

Hi.

To cut down on dead space, I've moved the legend inside the main frame
of my 2D Pseudocolor plot (I'm not blocking out any interesting data).

Since no single font color makes the numerical labels of the legend
stand out against the changing-color background, I'd like to use a
bounding box to provide a uniform background.

But the BB I get from Annotation -> Objects -> Legend -> Appearance ->
Bounding Box isn't large enough. It's big enough to encompass the
whole pseudocolor color strip, but it cuts off the top and bottom
legend labels.

The problem goes away if I enable ""Draw title"" and ""Draw min/max"", but
I don't want either of those in my plot.

Does anyone know how to increase the size of the BB?

thanks,

Bernard"
2842,Pending,VisIt,Bug,Normal,QT4 Doesn't build on macOS 10.12,"","","",Kevin Griffin,06/07/2017,"",0,"",06/07/2017 01:30 pm,06/13/2017 06:35 pm,3 - Occasional,2 - Minor Irritation,2.12.1,"","",OSX,Any,It looks like QT4 hasn't been building on the latest MAC OS (macOS 10.12) and developers have been using QT5 instead. 
2850,Pending,VisIt,Bug,Normal,Time label not updated in Viewer for XDMF files,"","","",Kevin Griffin,06/16/2017,"",0,"",06/16/2017 01:34 pm,06/20/2017 06:53 pm,3 - Occasional,2 - Minor Irritation,2.12.1,"","",All,Any,"Dear all,

I use visit 2.12.2 to visualize timeseries of 2d/3d fields, usually in
the XDMF format. I write each field with its time stamp.
While in Paraview the time slider always shows the ""real"" time stamp of
the data set, visit seems to ignore this information. In the plot
legends (e.g. of pseudocolor plots), it says ""Time: 0"".

I attach a simple XDMF/H5 test case. The XDMF file has the time information:

<Time TimeType=""List"">
    <DataItem Format=""XML"" Dimensions=""10""> 0 0.1 0.2 0.3 0.4 0.5 0.6
0.7 0.8 0.9</DataItem>
</Time>

Is this the intended behavior?
Is there another way to import the time stamps?

Thanks, best wishes

David"
2852,Pending,VisIt,Bug,Normal,Trouble making movie using low opacity value,"","","",Kevin Griffin,06/21/2017,"",0,"",06/21/2017 10:16 am,06/27/2017 06:28 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",Windows,Any,"Dear VisIt developper,

Hope it's the good place to report some bug I've experienced on VisIt. If not, please send it to the right place.

I'm using Visit 2.12.2 on Windows and I've got some issue when making a movie with low opacity Iso surface. Same problem occurs when I choose low opacity value on iso volume.

The animation plug-in craches when the opacity value is set up low. Error message is: 
Scalable Render Request Failed (VisItException) viewer.exe: Obtained null data reader for rendered image for engine W7RDTLCSM42.ifremer.fr.

Notice that I've made nice movies with no issue setting up the opacity value to 100% or opacity to fully opaque. You will find attached an exemple of the plot I've.

Best,
-- 
Beno�t Augier
Chercheur IFREMER - REM/RDT/LCSM 
Laboratoire Comportement des Structures en Mer 
IFREMER - Centre de Bretagne 
Z.I. Pointe du Diable 
CS 10070 
29280 PLOUZANE 
FRANCE 
Tel: +33 (0)2 98 22 47 14 "
2862,Rejected,VisIt,Bug,Normal,VisIt still shows a dialog for selecting serial or parallel when a launch profile is made default,Kevin Griffin,"","",Kevin Griffin,07/06/2017,"",0,"",07/06/2017 10:32 am,12/14/2017 01:03 pm,3 - Occasional,2 - Minor Irritation,2.12.1,"","",All,Any,"In 'Host profiles' -> Launch profiles, if you make a profile default VisIt will still popup a dialog asking you to select a profile (usually serial or parallel) if you have more than one listed. I would think that if you made a launch profile default then VisIt would not need to show the dialog."
2869,Pending,VisIt,Bug,Normal,"Extrude operator doesn't support unstructured, polygon data","","","",Kevin Griffin,07/24/2017,"",0,"",07/24/2017 11:57 am,08/01/2017 06:50 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.3,"","",All,Any,"The extrude operator doesn't support polygon cells for unstructured, 2D data. This can be verified in the source code and also by opening the arbpoly-zoohybrid.silo dataset, Adding the Psuedocolor->2D->n11 plot, and then try to apply the Extrude operator. 

Error Message:
Pseudocolor:  ()
viewer: A primitive not supported by this operation was encountered.  This operation does not support: anything but points, lines, polyline, quads, and triangles."
2888,Resolved,VisIt,Bug,Normal,Scatter plot issue,"","","",Kevin Griffin,08/14/2017,"",0,"",08/14/2017 11:02 am,09/07/2017 03:28 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Hello.
 
I have an intermittent but serious problem with scatter diagrams.  Sometimes
(not always) when I select variables for a 3-D plot, I get no choice for the
second or third variable, but the only possibility is “default”. The resulting
scatter diagram then consists of points on a straight line.
 
Perhaps you could advise me on how to get rid of this problem.
 
With many thanks,
 
Andrew Colin"
2889,Rejected,VisIt,Feature,Normal,Movie Wizard Improvement,"","","",Kevin Griffin,08/14/2017,"",0,"",08/14/2017 04:08 pm,09/19/2017 06:34 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"A VisIt user, Thomas Shepard, suggested adding a ""time lock"" option for the viewers in the movie wizard. He wanted to make a movie of two slices in two viewer windows and it was obvious to him on how to sync their execution for the movie. "
2913,Pending,VisIt,Feature,Normal,Support for 1D SPCTH files,Kevin Griffin,"","",Kevin Griffin,09/15/2017,"",0,"",09/15/2017 06:36 pm,10/17/2017 06:54 pm,"","",trunk,3 - Medium,3 - Occasional,All,Any,Does it makes sense to support 1D SPCTH files in VisIt?
2914,Pending,VisIt,Feature,Normal,Parallel optimizations for SPCTH reader,"","","",Kevin Griffin,09/15/2017,"",0,"",09/15/2017 06:39 pm,10/17/2017 06:55 pm,"","",trunk,3 - Medium,3 - Occasional,All,Any,Look into what parallel optimizations are need for the SPCTH reader
2918,Pending,VisIt,Bug,Normal,fastbit build directory doesn't match bv_fastbit FASTBIT_BUILD_DIR,"","","",Kevin Griffin,09/19/2017,"",0,"",09/19/2017 01:37 pm,10/10/2017 06:23 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",OSX,Any,"When running build_visit on the trunk (2.13.0) on OS X the untarring of https://code.lbl.gov/frs/download.php/file/426/fastbit-2.0.3.4.tar.gz  produces a directory named fastbit-2.0.3 and build_visit expects the directory to be named fastbit-2.0.3.4.

BUILD VISIT ERROR:
Configuring FastBit . . .
 86085 /Users/griffin28/Documents/WCI/ASQ/VisIt/trunk/src/svn_bin/bv_support//bv_fastbit.sh: line 180: cd: fastbit-2.0.3.4: No such file or        directory
 86086 Can't cd to FastBit build dir."
2993,Pending,VisIt,Bug,Normal,OpenSUSE leap 42.3 build errors,"","","",Kevin Griffin,12/22/2017,"",0,"",12/22/2017 10:33 am,01/02/2018 06:27 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",Linux,Any,"Don't believe we ""officially"" support OpenSUSE which may make the fixing and keep scripts up-to-date unsustainable. However, there have been two build_visit issues with this platform. The first is  bv_vtk.sh failing to apply the last patch for Linux OS, and the second is Qwt. 


Hello,

Thanks for your response.  The output that is presented in the console is:

Building Qwt (~3 minutes)                                                                                                                                                                                                                                                                                                   
Removing old Qwt build dir qwt-6.1.2 . . .                                                                                                                                                                                                                                                                                  
Unzipping/Untarring qwt-6.1.2.tar.bz2 . . .                                                                                                                                                                                                                                                                                 
Patching Qwt . . .                                                                                                                                                                                                                                                                                                          
qwt patch failed.                                                                                                                                                                                                                                                                                                           
Configuring Qwt . . . (~1 minute)                                                                                                                                                                                                                                                                                           
Building Qwt . . . (~2 minutes)                                                                                                                                                                                                                                                                                             
Installing Qwt . . .                                                                                                                                                                                                                                                                                                        
Done with Qwt                                                                                                                                                                                                                                                                                                               
Done building Qwt                                                                                                                                                                                                                                                                                                           
library vtk depends on cmake python qt                                                                                                                                                                                                                                                                                      
cmake is already installed, skipping                                                                                                                                                                                                                                                                                        
python is already installed, skipping                                                                                                                                                                                                                                                                                       
qt is already installed, skipping                                                                                                                                                                                                                                                                                           
Building VTK (~20 minutes)                                                                                                                                                                                                                                                                                                  
VTK: CMake found                                                                                                                                                                                                                                                                                                            
VTK: Python found                                                                                                                                                                                                                                                                                                           
VTK: Qt found                                                                                                                                                                                                                                                                                                               
Found VTK-6.1.0 . . .                                                                                                                                                                                                                                                                                                       
Patching VTK . . .                                                                                                                                                                                                                                                                                                          
Patching vtk-6                                                                                                                                                                                                                                                                                                              
vtk6 patch failed.                                                                                                                                                                                                                                                                                                          
vtk610_2 patch failed.                                                                                                                                                                                                                                                                                                      
vtk610_3 patch failed.                                                                                                                                                                                                                                                                                                      
vtk610_4 patch failed.                                                                                                                                                                                                                                                                                                      
vtk6 patch failed.                                                                                                                                                                                                                                                                                                          
Patch failed, but continuing.  I believe that this script                                                                                                                                                                                                                                                                   
 tried to apply a patch to an existing directory that had                                                                                                                                                                                                                                                                   
 already been patched ... that is, the patch is                                                                                                                                                                                                                                                                             
 failing harmlessly on a second application.                                                                                                                                                                                                                                                                                
Configuring VTK . . .                                                                                                                                                                                                                                                                                                       
Building VTK . . . (~20 minutes)                                                                                                                                                                                                                                                                                            
VTK did not build correctly.  Giving up.    "
