#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2401,Resolved,VisIt,Bug,Urgent,The use of _meshtv_searchpath doesn't work in the Silo reader,Eric Brugger,"",2.10,Eric Brugger,09/30/2015,"",100,4.0,09/30/2015 04:45 pm,10/05/2015 01:36 pm,2 - Rare,5 - Very Serious,2.8.2,"","",All,Any,I wrote a utility to add a _meshtv_searchpath to a silo file in order to speed up the interaction of VisIt with a file the contained thousands of meshes and variables. I went to test it out and found that it doesn't work. I inspected the code and confirmed that to be the case.
2402,Resolved,VisIt,Feature,Urgent,"Add a utility that can add a ""_visit_searchpath"" to a Silo file.",Eric Brugger,"",2.10,Eric Brugger,10/01/2015,"",100,4.0,10/01/2015 12:32 pm,10/05/2015 01:38 pm,"","","",4 - High,2 - Rare,All,Any,"It would be nice if there were a utility to add a ""_visit_searchpath"" to a Silo file so that users can add it after the fact without having to write a program to do so."
2407,Resolved,VisIt,Feature,Urgent,Update to the latest version of Mili.,Mark Miller,"",2.10,Eric Brugger,10/06/2015,"",0,"",10/06/2015 12:28 pm,10/06/2015 04:09 pm,"","","",4 - High,3 - Occasional,All,Any,"There is a new version of the Mili library available to read files greater than 2 GBytes. Since Engineering now has at least one user generating files greater that 2 GBytes, we need to update."
2413,Resolved,VisIt,Bug,Immediate,Makemili doesn't handle -forceversion,Eric Brugger,"",2.10,Eric Brugger,10/12/2015,"",100,2.0,10/12/2015 11:34 am,10/12/2015 03:25 pm,3 - Occasional,5 - Very Serious,2.9.0,"","",All,Any,"For the 2.9.x series, we moved the ""-forceversion"" to the front of the options instead of the back when calling programs. Makemili takes the first unknown option as the file name. This leads to makemili getting the following execute line ""makemili -forceversion 2.9.0 filename"". Makemili ignores the ""-forceversion"" since it starts with a dash and then interprets the 2.9.0 as the filename, which is wrong. This makes makemili unusable."
2425,Resolved,VisIt,Bug,Normal,VisIt 2.10 doesn't work on Mac OSX 10.11,Mark Miller,"",2.10,Eric Brugger,10/21/2015,"",100,"",10/21/2015 10:49 am,10/27/2015 06:44 pm,3 - Occasional,5 - Very Serious,2.10.0,"","",OSX,Any,"Here is the e-mail from Vineet Soni.

I just installed the latest version of Visit 2.10 on my mac. I tried to launch it several times, but it always hangs at 'Creating plugin windows...' and then nothing happens. And finally after about 5min, I get a message saying 'Visit 2.10.0 quit unexpectedly'.

-Vineet"
2438,Resolved,VisIt,Bug,Normal,The python manual should be updated.,Eric Brugger,"",2.10,Eric Brugger,10/29/2015,"",100,10.0,10/29/2015 02:25 pm,11/06/2015 06:41 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",All,Any,The python manual on the web site is for 2.5.2. This is several years old and should be updated.
2260,Resolved,VisIt,Feature,High,Allow maintain view limits to be saved in settings.,Eric Brugger,"",2.9.2,Eric Brugger,05/08/2015,"",100,3.0,05/08/2015 12:10 pm,06/08/2015 11:24 am,"","","",3 - Medium,3 - Occasional,All,Any,"Kevin Roe would like to have the maintain view limits setting saved when he saves the configuration. Here are the important parts of the e-mail exchange on the subject.

Hi Mark,
I see what you mean, but that's not what I was thinking it would be like. My assumption is that it would maintain the limits during a session. I expected the limit would be reset at the end of the session and start from fresh for the next session. Mostly what I want is for the view to be maintained during a session. I don't care what happens after the session ends. Preserving that is what the save session feature is for.
-Kevin

Well, I checked 2.9.2 and current trunk and it would appear the behavior your describing also exists in those versions.

So, on to next question. Is this intentional?

I suspect it may be. I think if 'maintain view limits' is always enabled the question becomes what does that mean *across* VisIt startups?

Does it mean the view limits that were last in effect when VisIt was exited should be the same limits used when it is restarted? What happens if upon the next startup, the database being viewed is wholly different with different view extents, etc. 

I am not sure if this is a workable behavior in practice.

Can you maybe elaborate on why you would like 'maintain view limits' to always be on?

Mark

Hi VisIt Team,
I prefer the “Maintain View Limits” option to be checked on the advanced tab on the View Controls menu.  Unfortunately, pushing save options seems to not work in the case of this option.  Is this intentional?
Thanks,
-Kevin"
2264,Resolved,VisIt,Bug,Urgent,VisIt exits when you exit the CLI,Kevin Griffin,"",2.9.2,Eric Brugger,05/08/2015,"",100,"",05/08/2015 03:29 pm,06/05/2015 03:17 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Barbara Kornblum had saved setting with the macro window containing some macros in the macro tab. This caused the python window to come up each time she started VisIt. Whenever she exited it, VisIt would exit as well. This should not happen. I also tried the simple of case of starting VisIt, bringing up the python cli window and then typing ""quit()"" in the window would exit VisIt."
2272,Resolved,VisIt,Feature,High,Enhance the XRay Query to write out pathlength field separately from the emission field.,Eric Brugger,"",2.9.2,Eric Brugger,05/18/2015,"",100,6.0,05/18/2015 07:42 pm,05/27/2015 02:44 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Here is the feature request from Dan.

Hi Eric,

The feature I'm requesting is to modify the XRay Query to write out the pathlength field separately from the emission field.  This will enable multi-group backlights to be imposed after the Query is run, so that users can study different backlighting strategies when designing experiments.  

For now, users can re-run the Query and supply different multigroup background intensities which is a decent work around.  

The detail of the feature request is as follows (based on the code in VisIt 2.9.1, avtXRayFilter::IntegrateLines(), 

Each zone has:
a : absoprtivity
e : emissivity

and we compute tmp[i] = exp( - a[i] * seqLength)   (for energy bin 'i')
tmp is the 'path length' through the zone (typically denoted by 'tau').   VisIt by default integrates intensities and accumulates them, for bin 'i':

radBins[i] *= tmp[i]    // attenuate incoming radiation by pathlength through current zone
radBins[i] += (1-tmp[i]) * e[i]/a[i]    // add in self emission of current zone

Instead, I propose we add a pathlengh array (per bin, just like radBins), and keep the total pathlength as well:
pathLength[i] += tmp[i]
radBins[i] = <same as before>

Then write both radBins and pathLength as separate binary outputs.  Perhaps this could be turned on only in raw-floats mode if you like."
2280,Resolved,VisIt,Feature,High,Update the window in the GUI for the XRay Image query.,Eric Brugger,"",2.9.2,Eric Brugger,05/22/2015,"",100,8.0,05/22/2015 07:08 pm,05/26/2015 07:03 pm,"","","",3 - Medium,3 - Occasional,All,Any,Several enhancements have been made to the XRay Image query and the window in the GUI has not been updated to match. My thought on it was that that the XRay Image query would only be used in scripts so it wasn't a high priority. Paul Amala has started using the XRay Image query and he was doing it through the GUI. He has requested that it be updated.
2284,Resolved,VisIt,Feature,Normal,Enhance the XRay Image query so that it doesn't overwrite existing output files.,Eric Brugger,"",2.9.2,Eric Brugger,05/27/2015,"",100,6.0,05/27/2015 04:31 pm,05/28/2015 11:35 am,"","","",3 - Medium,3 - Occasional,All,Any,Paul Amala requested that we enhance the XRay Image query so that it doesn't overwrite existing output files. He uses it from the GUI and trys the query with different values and he would like that the output doesn't continually overwrite the previous output.
2290,Resolved,VisIt,Feature,Normal,Add an option to the XRay Image query to output a bounding box of the ray bundle frustum,Eric Brugger,"",2.9.2,Eric Brugger,06/03/2015,"",100,6.0,06/03/2015 11:57 am,06/05/2015 04:41 pm,"","","",3 - Medium,3 - Occasional,All,Any,Dan Laney would like a way to visualize the rays from the XRay Image query in relation to object he is doing the query on. I suggested outputing an outline of the ray frustum into a VTK file that could then be read into VisIt along with the data to be xrayed since outputing all the rays would most likely be too dense. He thought that was reasonable.
2125,Resolved,VisIt,Bug,Normal,Threshold operator doesn't display small min and max field values correctly.,Kevin Griffin,"",2.9.1,Eric Brugger,01/30/2015,"",100,"",01/30/2015 06:41 pm,04/01/2015 08:45 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Here is the e-mail reporting the bug.

Hello,

I noticed a bug in the displaying of the Threshold operator attributes using 2.8.1 on linux. When setting small values to the min and max fields (below absolute values of 1e-7) it does not switch to scientific notatioin and just displays 0. The values typed in are taken into account, the plot is correct, but the displayed one is 0 or -0 so you cannot see any more what you gave in before. It is sometimes a bit annoying.

Best regards,
Yann

Finnish Meteorological Institute"
2174,Resolved,VisIt,Bug,High,VisIt metadata server crashing opening a Silo file,Eric Brugger,"",2.9.1,Eric Brugger,03/11/2015,"",100,4.0,03/11/2015 01:54 pm,03/11/2015 03:18 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,Matt Obrien reported a bug where the VisIt metadata server crashed opening a Silo file. The file consists of a root file with an additional file in a directory that contains the actual meshes. He gave me the files.
2195,Resolved,VisIt,Feature,Normal,Add a parallel mxterm host profile to all the LLNL hosts it makes sense for.,Eric Brugger,"",2.9.1,Eric Brugger,03/30/2015,"",100,2.0,03/30/2015 07:24 pm,03/30/2015 07:46 pm,"","","",3 - Medium,3 - Occasional,All,Any,Add a parallel mxterm host profile to all the LLNL hosts it makes sense for.
2238,Resolved,VisIt,Bug,Normal,PLOT3D reader fails reading a file that ParaView can read.,Kathleen Biagas,"",2.9.1,Eric Brugger,04/21/2015,"",100,4.0,04/21/2015 04:49 pm,04/23/2015 04:05 pm,3 - Occasional,4 - Crash / Wrong Results,2.9.0,"","",All,Any,"Rick Angelini has a PLOT3D file that VisIt is unable to open. ParaView has no problem opening it. I looked at the source for our reader and it is using our own private VTK reader, which is completely different from what is in VTK now. We should update our reader to use the new VTK reader. I have the file that is causing the problem from Rick. It is 9 Gbytes."
1730,Resolved,VisIt,Bug,Normal,VisIt crashes on start up when running in an mxterm on alastor,Eric Brugger,"",2.9,Eric Brugger,02/03/2014,"",100,1.0,02/03/2014 08:12 pm,01/15/2015 11:27 am,3 - Occasional,4 - Crash / Wrong Results,2.6.3,"","",All,Any,"VisIt crashes on startup when running in an mxterm on rzalastor with an assertion failure. Specifically I used

mxterm 1 8 30

and ran VisIt 2.6.3.

The error message was:

viewer: indirect_init.c:497: __glXNewIndirectAPI: Assertion `o > 0` failed.

I tried VisIt from an mxterm on rzmerl and that started up fine."
1982,Resolved,VisIt,Bug,High,Problems readering Exodus files.,Mark Miller,"",2.9,Eric Brugger,09/11/2014,"",0,"",09/11/2014 02:48 pm,12/19/2014 06:25 pm,3 - Occasional,3 - Major Irritation,2.8.0,"","",All,Any,"John Neiderhaus reported a number of problems with the Exodus reader. Here is his e-mail.

Hello,

Are there still known issues with the Exodus reader in versions 2.7.x and later?  I saw discussion earlier this summer about an updated Exodus reader plugin, but I am still seeing issues, and some of my collaborators at ARL are also having issues:

1 – Parallel Exodus files are not being loaded correctly in version 2.7.x and 2.8.  For some reason these newer versions of VisIt seem to be stacking the processor files serially, so that only the first of a set of parallelized files are actually being read in and plotted.  (v2.6.2 is still OK)

2 – Automatic file format recognition doesn’t work for parallel Exodus files – has never worked.  User must select Exodus manually.

3 – The Boundary and Filled Boundary plot types don’t work for some reason.  Perhaps materials or material volume fractions are not being recognized?  This also has never worked.

4 – Materials are not being recognized for turning on and off of subsets in a figure.  (May be related to 3 above.)

Thanks,

John Niederhaus
Sandia National Laboratories

jhniede@sandia.gov"
2087,Resolved,VisIt,Feature,Normal,"Change the default banks for the CZ, RZ and WCI networks from bdivp to wbronze.",Eric Brugger,"",2.9,Eric Brugger,12/11/2014,"",100,1.0,12/11/2014 06:24 pm,01/16/2015 11:34 am,"","","",3 - Medium,3 - Occasional,All,Any,"Change the default banks for the CZ, RZ and WCI networks from bdivp to wbronze."
2088,Resolved,VisIt,Bug,High,Pseudocolor plot of a variable from a SAMRAI data set gives an error.,Eric Brugger,"",2.9,Eric Brugger,12/15/2014,"",100,2.0,12/15/2014 04:37 pm,01/16/2015 11:33 am,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"Bill Arrighi reported an error with the 2.8.2 release, where he opened a 2d SAMRAI file and did a pseudocolor plot and got the error ""An invalid variable (Primitive Var #0) was specified."" Bill gave me a file and I determined that Revision 25055 was the cause of the error."
2089,Resolved,VisIt,Feature,High,We need a way to restore the old behavior with a subset plot of levels outlining domains as well,Kevin Griffin,"",2.9,Eric Brugger,12/15/2014,"",100,"",12/15/2014 04:43 pm,01/15/2015 08:24 pm,"","","",3 - Medium,3 - Occasional,All,Any,"We corrected an error with the subset plot of levels, where doing a subset plot of the levels also outlined all the domains. Bill Arrighi, a SAMRAI developer, reported this as an error. He gave me a file that showed the behavior. This change is immediately clear to a SAMRAI user since the reader is set up to create a subset plot of levels when the user opens the file. We need to come up with a way to allow the old behavior."
2098,Resolved,VisIt,Bug,High,Histogram plot can't handle more than 16 million counts in a single bin,Mark Miller,"",2.9,Eric Brugger,12/30/2014,"",0,"",12/30/2014 11:19 am,01/08/2015 05:34 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"A user reported that he was using the histogram plot and he had 2 bins with over 100 million cells but only got counts up to 16 million in the 2 bins. When he increased the number of bins so that no bin had over 16 million cells it worked properly. I looked at the code and it was using floats for the bin counts, which would explain this. We should change it to double. Here is the user's e-mail.

Greetings,

I have model output from SAMRAI that has about 130 million cells.  If I compute a histogram with 2 bins, it only shows about 16 million cells (maybe 2^24 ?) in each bin.  If I increase the number of bins so that no bin has more than 16 million entries, then it seems to count correctly.  I have reproduced this with the latest release (2.8.2) and a previous release (2.7).

Has anyone else seen this?

Thanks,
Walter Landry
wlandry@caltech.edu"
2102,Resolved,VisIt,Feature,High,Update the copyright notice for 2.9 to include 2015.,Kathleen Biagas,"",2.9,Eric Brugger,12/30/2014,"",0,2.0,12/30/2014 03:31 pm,01/09/2015 02:31 pm,"","","",3 - Medium,3 - Occasional,All,Any,Update the copyright notice for 2.9 to include 2015.
2103,Resolved,VisIt,Feature,High,Add support for 2D quadratic elements,Mark Miller,"",2.9,Eric Brugger,01/02/2015,"",100,"",01/02/2015 11:42 am,02/11/2015 09:51 pm,"","","",3 - Medium,3 - Occasional,All,Any,"A user had a exodus file with 2d quadratic elements and wanted to do a vector plot of it. VisIt put out an error message that it wasn't supported. Here is the e-mail and my response.

Hi Sven,

It looks like 2D quadratic elements are not supported in our code that converts quadratic elements to linear elements. I will file a ticket to add this capability. If it isn't too difficult we may add it to the upcoming 2.9 release.

Eric

-----Original Message-----
From: KASSBOHM [mailto:kassbohm@fiziko.de]
Sent: Wednesday, December 31, 2014 2:49 AM
To: VisIt software users community
Subject: [visit-users] quadratic cells: vector-plot

Hi all,

I would like to make a vector-plot of a nodal field defined on quadratic cells.

I have the components of the field in my database. But after defining an expression for the vector-field, I get the warning shown below - and no vector plot is generated.

--- warning ---

The compute engine ... issued the following warning: The data set has a quadratic element in it and this code to convert 2D elements to polydata is only capable of 1:1 cell to cell translation, whereas quadratic cells produce a 1:N translation. Please contact a VisIt developer to resolve this issue. ...

--- end of warning ---

Attached is an example exodusii-file containing 4 quadratic shell elements and one linear beam element. After reading in the expression ""U"", the vector plot is only showing the vector field defined on the nodes of the linear beam element - but not the vector field on the nodes of the quadratic shell elements.

Any ideas to resolve the issue?

Sven"
2106,Resolved,VisIt,Feature,High,Enhance xray image query to accept a multi group backlight.,Eric Brugger,"",2.9,Eric Brugger,01/06/2015,"",100,5.0,01/06/2015 11:44 am,01/16/2015 07:26 pm,"","","",3 - Medium,3 - Occasional,All,Any,""
2032,Resolved,VisIt,Bug,High,"The internal launcher now passes -ppn to mpiexec, which isn't supported on all systems",Eric Brugger,"",2.8.2,Eric Brugger,10/22/2014,"",100,4.0,10/22/2014 08:18 pm,10/23/2014 06:10 pm,3 - Occasional,3 - Major Irritation,2.8.0,"","",All,Any,"The internal launcher was modified to pass -ppn to the mpiexec command to support threading. Unfortunately, mpiexec on several of the systems that Rick Angelini supports don't handle -ppn and the job submissions fail. The script should be changed to not pass -ppn by default since that was the previous behavior and didn't cause any problems. If this changes in the future then the default can be changed to pass it."
2039,Resolved,VisIt,Feature,Normal,Change regression suite to reference surface instead of edge since it is now moved,Eric Brugger,"",2.8.2,Eric Brugger,10/27/2014,"",100,1.0,10/27/2014 12:33 pm,10/29/2014 12:05 pm,"","","",3 - Medium,3 - Occasional,All,Any,I moved the regression suite running from edge to surface. All the references to edge should be changed to surface.
2040,Resolved,VisIt,Feature,High,Add a config site file for surface.,Eric Brugger,"",2.8.2,Eric Brugger,10/27/2014,"",100,1.0,10/27/2014 07:09 pm,10/29/2014 12:04 pm,"","","",3 - Medium,3 - Occasional,All,Any,Add a config site file for surface.
2041,Resolved,VisIt,Bug,Normal,build_visit needs to be updated to apply the cmake 2.8.10.2 patch for 2.8.12.2,Eric Brugger,"",2.8.2,Eric Brugger,10/28/2014,"",100,1.0,10/28/2014 05:05 pm,10/29/2014 02:23 pm,3 - Occasional,3 - Major Irritation,2.7.3,"","",All,Any,The bv_cmake.sh script has a patch that gets applied for cmake 2.8.10.2 so that it builds properly on Mac OSX. We are now using cmake 2.8.12.2 and the patch is not getting applied so the build is failing.
2052,Resolved,VisIt,Bug,High,CSG discretization is a memory hog with lots of CSG regions,Eric Brugger,"",2.8.2,Eric Brugger,11/04/2014,"",100,20.0,11/04/2014 01:27 pm,11/19/2014 01:40 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.0,"","",All,Any,"Patrick Brantley had a CSG mesh with approximately 36,000 spheres, where each sphere was a CSG region. When VisIt tried to discretize the mesh, it would crash regardless of the discretization method. I found that I could only discretize about 3500 spheres with a smallest cell size set to 0.2. It only created 8 of the 3500 spheres so geometry was not an issue, but it the SZ was about 28Gb and the RSS was about 8Gb. It turns out each region creates a vtkDataSet that gets cached multiple times even if the data sets contain no zones. We should either have those vtkDataSets be null or point to a global null data set (note this may have threading implications). I created a work around for Patrick by creating a program to merge the spheres into a smaller number of regions, each with many spheres. VisIt was able to handle this fine."
2054,Resolved,VisIt,Bug,Normal,Lineout gives erroneous error message with every line once a bad line is created,Kathleen Biagas,"",2.8.2,Eric Brugger,11/04/2014,"",0,1.0,11/04/2014 01:47 pm,11/12/2014 12:06 pm,3 - Occasional,2 - Minor Irritation,2.8.1,"","",All,Any,"I did a lineout with a line that didn't intersect the mesh and got the following error message:

ERROR: Curve: ()
viewer: No input was defined for this filter.

This isn't the greatest error message and should probably be improved. Now each time I create a new lineout I get the same error message. I did notice that I had a line in the plot list for the window with the lineouts that was red for my line that didn't intersect the mesh. Perhaps that is causing the problem. That probably shouldn't be there, but I guess someone might want to do that if the mesh moved and was doing a time animation. I suspect that would have other problems as well."
2063,Resolved,VisIt,Bug,Urgent,VisIt engine crashes doing pseudocolor plot of a nodal variable form a 3d multiblock structured grid,Eric Brugger,"",2.8.2,Eric Brugger,11/17/2014,"",100,8.0,11/17/2014 05:20 pm,11/17/2014 07:00 pm,3 - Occasional,5 - Very Serious,2.8.1,"","",All,Any,A user reported VisIt crashing when plotting a pseudocolor plot of a nodal variable. It was a multiblock 3d structured mesh. I tracked down the crash to the CreateGhostZones method in the class avtStructuredDomainBoundaries. It was indexing out of bounds.
2067,Resolved,VisIt,Bug,Normal,The multi pass CSG discretization method can crash if the number of shapes in a region is above an internal limit,Eric Brugger,"",2.8.2,Eric Brugger,11/19/2014,"",100,3.0,11/19/2014 01:43 pm,11/21/2014 06:56 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.1,"","",All,Any,The multi pass CSG discretization method can crash if the number of shapes in a region is above an internal limit. The limit is currently 255. It should print a warning and ignore the region.
2069,Resolved,VisIt,Feature,Normal,Add the ability to control all the viewing settings in the x ray image query.,Eric Brugger,"",2.8.2,Eric Brugger,11/19/2014,"",100,8.0,11/19/2014 03:51 pm,11/21/2014 03:53 pm,"","","",3 - Medium,3 - Occasional,All,Any,"John Fields, who is working with Steve Langer, would like more control over the image view. In particular he is interested in setting a perspective view. We should just make all the controls available."
2074,Resolved,VisIt,Feature,High,Change the default bank on the closed LC platforms to wbronze.,Eric Brugger,"",2.8.2,Eric Brugger,12/01/2014,"",100,2.0,12/01/2014 11:54 am,12/01/2014 03:22 pm,"","","",3 - Medium,3 - Occasional,All,Any,""
1779,Resolved,VisIt,Bug,Normal,"visit -v 2.7.x should pass a ""-forceversion 2.7.x"" to downstream components",Eric Brugger,"",2.8.1,Eric Brugger,03/20/2014,"",100,5.0,03/20/2014 12:31 pm,10/10/2014 06:08 pm,3 - Occasional,2 - Minor Irritation,2.7.0,"","",All,Any,"""Visit -v 2.7.x currently doesn't pass ""-forceversion 2.7.x"" to the downstream components which can result in newer components being launched for downstream components. ""visit -v 2.7"" should not pass ""-forceversion"" to the downstream components."
1975,Resolved,VisIt,Bug,High,The multipass CSG discretization doesn't work properly with complex shapes.,Eric Brugger,"",2.8.1,Eric Brugger,09/09/2014,"",100,20.0,09/09/2014 01:56 pm,09/09/2014 02:33 pm,2 - Rare,4 - Crash / Wrong Results,2.7.3,"","",All,Any,Greg Greenman reported a bug with the multipass CSG discretization. He gave me an example file and a description of the settings to reproduce it.
1984,Resolved,VisIt,Feature,Normal,Enhance the BOUT reader to handle more grid cases.,Eric Brugger,"",2.8.1,Eric Brugger,09/12/2014,"",100,12.0,09/12/2014 07:15 pm,09/24/2014 03:47 pm,"","","",3 - Medium,3 - Occasional,All,Any,"I user contacted me that he wasn't able to visualize a BOUT file. He gave me the file and I found an inconsistency between the coordinate array size and the variable size. It turns out this can happen and he gave me a description of what to do in this situation. The e-mail is below:

Hi Eric and John,

Thank you very much for spending so much time on this, and sorry for these strange legacy conventions. One of the many things on the to do list is to make this more sane. 

This mismatch can happen because BOUT++ adds guard cells in y for imposing boundary conditions. If a user collects all the data including guard cells (which is the default) then the output array will be larger than the input grid. The number of extra points will vary depending on the number of guard cells needed, which depends on the numerical schemes used. The number of extra points in y should always be even though: the same number added to each end.

I recommend checking if the y dimensions are consistent. If not, check that the solution file dimensions are larger than the grid file dimensions, and that the number of extra points is even. If not even then raise an error; if even then remove the same number of points from each side of the solution array.

Ixseps1 and ixseps2 determine the locations in x of the branch cuts, and are the number of grid points inside each of the two possible cuts. They can be set to zero or a negative number to mean that all points are outside the cut (and so non periodic), or a large number (which might be bigger than the number of grid points) to mean that all points are inside the cut (and so periodic). 
Zperiod should have a lower bound of 1, but an upper bound is tricky. Once it gets to around 50 you might want to print a warning, as it's unlikely to be physical. Not impossible though.

Thanks again

Ben"
1990,Resolved,VisIt,Bug,Normal,build_visit shouldn't build manta unless explicitely specified,Eric Brugger,"",2.8.1,Eric Brugger,09/22/2014,"",100,1.0,09/22/2014 03:06 pm,09/23/2014 08:39 pm,3 - Occasional,3 - Major Irritation,2.8.0,"","",All,Any,A user on the mailing list was trying to build visit on ubuntu 14.04 and was using build_visit --required --optional and it failed building manta. Manta doesn't render text so I can't see any reason to build it unless the user specifies --manta.
2003,Resolved,VisIt,Feature,Normal,Update LLNL linux installs to use VTK 6.1 and Silo 4.10.1,Eric Brugger,"",2.8.1,Eric Brugger,09/26/2014,"",100,4.0,09/26/2014 01:46 pm,10/08/2014 06:16 pm,"","","",3 - Medium,3 - Occasional,All,Any,Update LLNL linux installs to use VTK 6.1 and Silo 4.10.1.
2004,Resolved,VisIt,Feature,Normal,Update LLNL Windows build to use VTK 6.1 and Silo 4.10.1,Kathleen Biagas,"",2.8.1,Eric Brugger,09/26/2014,"",0,"",09/26/2014 01:47 pm,10/16/2014 04:02 pm,"","","",3 - Medium,3 - Occasional,Windows,Any,Update LLNL Windows build to use VTK 6.1 and Silo 4.10.1.
2005,Resolved,VisIt,Feature,Normal,Update LLNL Mac build to use VTK 6.1 and Silo 4.10.1,Eric Brugger,"",2.8.1,Eric Brugger,09/26/2014,"",100,4.0,09/26/2014 01:48 pm,11/04/2014 01:31 pm,"","","",3 - Medium,3 - Occasional,All,Any,Update LLNL Mac build to use VTK 6.1 and Silo 4.10.1.
2006,Resolved,VisIt,Feature,Normal,Add information about the VisIt hotline on the FAQ,Eric Brugger,"",2.8.1,Eric Brugger,09/26/2014,"",100,1.0,09/26/2014 04:50 pm,10/09/2014 01:49 pm,"","","",3 - Medium,3 - Occasional,All,Any,Add information about the VisIt hotline on the FAQ.
1790,Rejected,VisIt,Feature,High,Ability to group variables in the variable menus without changing the names of the variables,Mark Miller,"",2.8,Eric Brugger,03/26/2014,"",0,"",03/26/2014 03:00 pm,04/14/2014 07:14 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Marty Marinak would like a way to group variables in the variable lists without changing the names of the variables. VisIt currently supports this with names that have paths. For example, if the variables are named ""a/b"", ""a/c"", then there would be an ""a"" entry with a sub list with ""b"" and ""c"". He has names in his files that other codes rely on so changing the names of the variables to exploit this would be a problem for him. He would like some other mechanism to do this."
1826,Rejected,VisIt,Feature,Normal,Would like the ability to display mixed zones as if it they were clean.,Eric Brugger,"",2.8,Eric Brugger,04/28/2014,"",0,"",04/28/2014 01:23 pm,08/13/2014 12:20 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Al Nichols sometimes has zones that have a small fraction of a material and it is sometimes very small or sometimes even missing. He would like an option to display all the mixed zones as if they were clean. This could lead to 2 or more materials being drawn for a zone if it had more that one material, but that would be ok with him. He would normally use the subset window to only display the material he was interested in. This isn't for pretty visualizations but for debugging his simulation."
1707,Resolved,VisIt,Bug,High,problem with build_visit building mpich and parallel at the same time.,Cyrus Harrison,"",2.7.3,Eric Brugger,01/22/2014,"",0,"",01/22/2014 04:27 pm,05/30/2014 07:04 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.0,"","",All,Any,"Rick Angelini is trying to build a parallel version of visit on a workstation without mpi installed so he is having build_visit build mpich in addition to everything else. He normally sets PAR_COMPILER to build a parallel version of VisIt, but that isn't working in this case. Here is his e-mail.

OK - let's drop the --uintah flag for a second.   Let's say that I want to
build mpich.   I don't have any openmpi or mpich implementation on my
system.

So, I add ""--parallel --mpich"" to my build_visit command line so that it
will build mpich for me.     I'm also supposed to set a PAR_COMPILER flag?
Presumably, I don't have a parallel implementation on my system yet (since mpich hasn't been built) so there's no mpicc, mpic++.  So, I set the environment variable PAR_COMPILER=g++, and I get the same error as described below.

My trip down the rabbit hole continues!   8-)"
1775,Resolved,VisIt,Bug,Normal,The bank should be changed from bdivp to bbronze in all the llnl_closed host profiles.,Eric Brugger,"",2.7.3,Eric Brugger,03/19/2014,"",100,1.0,03/19/2014 11:49 am,03/25/2014 03:51 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"The bank structure has been changed on the LLNL closed network. The old structure has been replaced with bronze, silver and gold scheme. The default should now be bbronze."
1776,Resolved,VisIt,Bug,Normal,The partition on the parallel pgpu profile is incorrect.,Eric Brugger,"",2.7.3,Eric Brugger,03/19/2014,"",100,1.0,03/19/2014 11:51 am,03/25/2014 03:52 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,The partition in the parallel pgpu profile is set to pbatch instead of pgpu. This was most likely a cut and paste error.
1793,Resolved,VisIt,Bug,Urgent,CSG meshing broken for a large problem.,Eric Brugger,"",2.7.3,Eric Brugger,04/01/2014,"",100,24.0,04/01/2014 07:44 pm,04/25/2014 07:28 pm,3 - Occasional,5 - Very Serious,2.7.1,"","",All,Any,Greg Greenman had a large CSG problem and he tried both the adaptive and multipass methods and neither version ever finished. He increased the number of processors to 64 for both models and this didn't make it any better. He reported that it is slightly larger than a problem that works ok.
1800,Resolved,VisIt,Bug,Normal,The default profile on muir and graph is a parallel one. It should be the serial one.,Eric Brugger,"",2.7.3,Eric Brugger,04/10/2014,"",100,1.0,04/10/2014 10:49 am,04/10/2014 01:27 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,Jay Samuelson reported that when he opens a database using the CLI it automatically starts up a batch job for the serial engine. This is because the activeProfile is one of the parallel ones. It should be the serial one. We should probably check the rest of the llnl host profiles and see if any others have this issue.
1801,Resolved,VisIt,Bug,Normal,The parallel views launch profile should be removed from the muir host profile.,Eric Brugger,"",2.7.3,Eric Brugger,04/10/2014,"",100,1.0,04/10/2014 11:45 am,04/10/2014 01:28 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"The views partition has been removed on muir, so the host profile for it should be removed."
