#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
3047,Resolved,VisIt,Bug,Normal,Uintah requires lapack,Allen Sanderson,"",2.13.1,Cyrus Harrison,03/15/2018,"",0,"",03/15/2018 03:17 pm,03/20/2018 11:31 am,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"From Joe Hennessey (ARL)

    Hello,
    
    I have noticed that there is now a requirement for lapack,
    in order to build Uintah with the lastest visit, but lapack
    is not built as part of the visit build script. Can lapack be
    added to the build script with a --lapack flag so that 
    Uintah will build correctly.
    
    Thanks,
    
    Joe
"
3048,Resolved,VisIt,Feature,Normal,Add a mechanism to distinguish between chaos5 and toss3 in custom launcher,Eric Brugger,"",2.13.1,Eric Brugger,03/15/2018,"",100,2.0,03/15/2018 04:43 pm,03/19/2018 05:28 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"We need a way to distinguish between chaos5 and toss3 that doesn't depend on SYS_TYPE, since not everyone has it defined. We can use the machine name in the custom launcher. We will need to modify internallauncher to allow specifying which one to use."
3052,Resolved,VisIt,Feature,Normal,provide ubuntu release with built in MPI,Eric Brugger,"",2.13.1,Cyrus Harrison,03/29/2018,"",100,4.0,03/29/2018 12:58 am,04/09/2018 06:41 pm,"","",trunk,3 - Medium,3 - Occasional,Linux,Any,"Request from Salvador Portillo  on the users list for  ubuntu LTS 14 that has mpich built in
"
162,Resolved,VisIt,Feature,Normal,Ability to pick on line meshes,Kathleen Biagas,"",2.13.0,Cyrus Harrison,06/21/2010,"",100,"",06/21/2010 07:36 pm,09/14/2017 12:03 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"rm-id: 35
rm-submitter: Kathleen Bonnell
rm-submit-date: 05/07/2010 11:19 am

Currently pick won't work on a mesh consisting only of lines ...

Reported and requested by Olivier Cessenat

"
1547,Resolved,VisIt,Bug,Normal,Hang and runaway process when running test scalable.py with no engine_par.,Kathleen Biagas,"",2.13.0,Kathleen Biagas,07/29/2013,"",100,0.5,07/29/2013 05:23 pm,07/07/2017 04:55 pm,2 - Rare,5 - Very Serious,trunk,"","",All,Any,"I generally don't build parallel on my local linux desktop.
I run the test suite with this command:
./runtest -e ../Build/bin/visit -d ../Build/data --lessverbose

I've included between the +++ lines below the output from running scalable.py only:

+++++++++++++++++++++++
[biagas2@beetlehunter test]$ ./runtest -e ../Build/bin/visit -d ../Build/data --lessverbose tests/rendering/scalable.py
[[VisIt Test Suite]]                   
[Checking test data]                   
[Test data file '/home/biagas2/Branches/trunk/Build/data/silo_hdf5_test_data/globe.silo' exists.]
[Starting test suite run @ 2013:07:29:13:58:47]
[Running 1 test case]
[Using skip list file: '/home/biagas2/Branches/trunk/test/skip.json']
[Using 1 test process]
[Launching: rendering/scalable.py]
Running: cli -exec-timeout 600 -idle-timeout 600 -numrestarts 0 -timing -noconfig -geometry 300x300+32+32 -dv -nowin -s /home/biagas2/Branches/trunk/test/visit_test_main.py --params=/home/biagas2/Branches/trunk/test/_run/_rendering_scalable/params.json
Running: viewer -noint -exec-timeout 600 -idle-timeout 600 -numrestarts 0 -timing -noconfig -geometry 300x300+32+32 --params=/home/biagas2/Branches/trunk/test/_run/_rendering_scalable/params.json -dv -nowin -host 127.0.0.1 -port 5600
viewer avtGLEWInitializer::initialize use_mesa = 1
Running: engine_ser -exec-timeout 600 -idle-timeout 600 -timing --params=/home/biagas2/Branches/trunk/test/_run/_rendering_scalable/params.json -dv -host 127.0.0.1 -port 5600

 - - - - - - - - - - - - - - -
  START:  Test script scalable.py


VisIt: Message - Closed the compute engine on host beetlehunter.
Development version of engine_par does not exist.
Note that a serial engine may still work.
<Limit killed> /home/biagas2/Branches/trunk/test/tests/rendering/scalable.py
! ERROR: Missing Exit() when running test file: rendering/scalable.py
[Test suite run complete @ 2013:07:29:14:09:49 (wall time = 663.0)]
!! Test suite run finished with 1 error.
[Cleanup: Waiting for delayed writes]
[Cleanup: Removing _run directory]

+++++++++++++++++++++++

After the process is killed, I have runaway viewer and frontendlauncher processes.

From reading the comments in the test, it is assumed that if the OpenComputeEngine fails to launch a parallel engine, then a serial engine will launch with the call to OpenDatabase, so the test can finish processing.  Obviously not the case here in the absence of engine_par altogether."
1950,Resolved,VisIt,Bug,Normal,Save window resolution limited to screen resolution.,Kathleen Biagas,"",2.13.0,Brad Whitlock,08/13/2014,"",100,"",08/13/2014 12:20 pm,10/23/2017 11:22 am,3 - Occasional,3 - Major Irritation,2.7.3,"","",Windows,Any,"Several users on the visitusers.org forum have reported that saving images with screen capture off on Windows causes saved images to be limited to the resolution of the Windows desktop screen.

http://visitusers.org/forum/YaBB.pl?num=1402500180"
2273,Resolved,VisIt,Bug,High,Error reading an EnSight file,Kathleen Biagas,"",2.13.0,Eric Brugger,05/19/2015,"",100,8.0,05/19/2015 11:48 am,08/10/2017 07:16 pm,2 - Rare,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"Here is the original e-mail from Mohsen Behzad:

Hello all,

I receive the following error message when I try to add any plot from 
an ensight (.case) file:
""viewer: An invalid variable (Velocity) was specified"".

This file is written by starccm code.  So far, I haven't had any 
problem with such files in my previous simulations. But, the current 
file might be somehow different which causes the error. The only 
difference that I know is that there are several parts (here 
interfaces between regions) in the file which do not have any data 
(e.g., velocity) associated with.

So I wondered if anyone has any solution to this issue. I would be 
happy to sent you the file in case it is required.

Regards,
Mohsen

He also gave me a file, which reproduces the problem. Note that the mesh displays properly. It is just variables that don't display.

The file is located in /usr/gapps/visit/bug_data/EnSight_reader_bug_2273.zip on the local open WCI network."
2286,Resolved,VisIt,Bug,Normal,Plot of .pvti data  incorrect.,Kathleen Biagas,"",2.13.0,Kathleen Biagas,05/28/2015,"",100,2.0,05/28/2015 12:34 pm,09/14/2017 04:55 pm,3 - Occasional,4 - Crash / Wrong Results,2.9.0,"","",All,Any,"I am trying to use visit to visualize a pvti file that works correctly in Paraview.
The vti files display correctly, but when I open the ptvi file, the output of the pseudocolor is not correct.
I attached an example. Any idea what the problem could be?

Thank you for your help,
Michele

I've attached Michele's sample data.

If you plot a PC plot of 'beta' you can see the irregularities."
2411,Resolved,VisIt,Feature,Normal,Add XML flavor of VTK to export_db test,Kathleen Biagas,"",2.13.0,Kathleen Biagas,10/07/2015,"",100,"",10/07/2015 01:27 pm,02/17/2017 07:38 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"The XML option for exporting to VTK currently isn't tested, it should be."
2514,Rejected,VisIt,Bug,Normal,Gui weirdness/inoperable with QT 5 when VisIt run from mxterm,Kathleen Biagas,"",2.13.0,Kathleen Biagas,01/22/2016,"",0,"",01/22/2016 05:04 pm,09/19/2017 06:27 pm,3 - Occasional,3 - Major Irritation,trunk,"","",All,Any,"Gui misbehaves when VisIt is run through an mxterm and QT 5 is enabled.

Some pulldown menus will display garbage, a lot of XcbConnection error message will be displayed to terminal window."
2559,Resolved,VisIt,Feature,Normal,Support multi-component global node and zone ids/labels,Matt Larsen,"",2.13.0,Mark Miller,03/21/2016,"",0,"",03/21/2016 08:54 pm,09/07/2017 05:20 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"This is for Engineering users at LLNL. Note that a key part of Engineering users interaction with VisIt is through a python script they have developed called _GrizIt_. The python _GrizIt_ script is designed to allow engineering users to use Griz commands they are familiar with to interact with VisIt.

VisIt's notion of _global_ node and zone ids is confined to a 1-tuple of arbitrary (but typically 32 or 64 bit integral) type. We need to generalize this notion to an n-tuple of arbitrary types. In the conext of Mili, _n_ would be 2. The first component would be a Mili class id, super class or class name (as strings) and the second component would be the number of the element in that collection.

Note that this impacts several spots in the GUI where users have the option of typing in _global_ ids. My suggestion, to make this modification simple, is to simply enhance these text box entries to support space, comma, semicolon and tab delimited values. The first value would be interpreted as the first component of the n-tuple, the 2nd value for the second component, etc. Finally, searches within mesh datastructures to find the node/zone specified by the n-tuple also would need to be enhanced to deal with multi-component matching.

Its concievable that one might want a 2-tuple consisting of a 'char' for the first component and an 'int' for the second. If that proves to be problematic however, its probably ok to assume all components of the n-tuple are the same type."
2562,Resolved,VisIt,Feature,Normal,Support groups of picks,Matt Larsen,"",2.13.0,Mark Miller,03/21/2016,"",0,"",03/21/2016 09:10 pm,09/07/2017 05:10 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"We would like to enhance pick/query window where entry of picked nodes or zones is done (see below too) to accept strings of the form '1,3,5-10,12,15' to pick/select a group of elements at one time. Another possibility is that a sequence of gui gestures to pick zones or nodes is packaged up to create a _pick group_.

We may want to maintan a stack of recently entered pick strings that represents each group of picks and which can be easily toggled on/off or deleted. On the other hand, a simple toggle may be sufficient here to turn on and off picked/selected nodes/zones. Otherwise, next to the text box where the string specifying the picked/selected zones we could have two buttons, one to use the string to pick/select, the other to use the string to UNpick/UNselect."
2629,Resolved,VisIt,Bug,Normal,FindVisItQt5.cmake with Darwin,Kevin Griffin,"",2.13.0,Allen Sanderson,06/07/2016,"",100,"",06/07/2016 05:55 pm,05/17/2017 06:33 pm,5 - Always,3 - Major Irritation,trunk,"","",All,Any,"With Darwin this call fails:

      THIRD_PARTY_INSTALL_LIBRARY(${qtlib_location})

because the libraries do not have an extension (.a .la).

For Qt5 on Darwin - the libraries are frameworks now. But we are still treating them as if they were a dylib. For now I have added a hack in FindVisItQt5.cmake for Darwin

      if (APPLE)
          string(CONCAT qtlib_location ${qtlib_location} "".la"")                 
      endif()      

to add a dummy extension. This seems to get past the problem BUT we need to treat Qt5 on darwin as a framework rather than libraries. This comment also applies to FindQwt.cmake"
2646,Resolved,VisIt,Feature,High,categorical option for threshold,Kevin Griffin,"",2.13.0,Cyrus Harrison,07/18/2016,"",100,"",07/18/2016 07:38 pm,03/28/2017 05:02 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"For field data labeled by integers (0-N-1), add a more natural UI to the threshold operator. 

This is like enumerated scalars, however these values would not be generated by the database plugin, they are created at runtime by an expression, at any part of the pipeline. 

One example is a connected components expression, but we will also custom segmentation expressions (like Timos topological segmentation features) 
"
2670,Rejected,VisIt,Bug,Normal,VCellMTMD plugin has a zlib built into it,Mark Miller,"",2.13.0,Mark Miller,08/23/2016,"",0,"",08/23/2016 03:23 pm,03/17/2017 01:46 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"Ran across this while doing some housekeeping on database plugins

VCelMTMD has the ""info-zip"" implementation of zlib as source code files in our tree.

Anyone know why? Any disagree it *should* use zlib that rest of VisIt uses and we should remove the info-zip sources from our tree"
2678,Resolved,VisIt,Bug,Normal,investigate the fact that there are multiple llnl customer launchers,Eric Brugger,"",2.13.0,Cyrus Harrison,09/13/2016,"",100,2.0,09/13/2016 06:39 pm,09/05/2017 08:21 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"on llnl scf, it looks like we use the customer launcher from llnl, even though there is one for llnl_closed

this could be a bug in the install script, or an issue with how we are using it on the scf
"
2714,Resolved,VisIt,Bug,Normal,export options are confusing for vtk,Kathleen Biagas,"",2.13.0,Cyrus Harrison,11/16/2016,"",100,"",11/16/2016 10:44 am,02/17/2017 07:39 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"see attached picture of the export options for vtk.

two obvious issues:

* are xml and binary exclusive of each other?
* how does some one know if you check nothing you get ASCII style output?
"
2725,Resolved,VisIt,Bug,Normal,Have SeedMe Window clear widgets after close + reopen,Kathleen Biagas,"",2.13.0,Cyrus Harrison,12/06/2016,"",100,4.0,12/06/2016 01:02 pm,08/14/2017 02:08 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"From Amit:

We’d like to reset the form for SeedMe widget once its closed and reopened again. Currently the widget retains previous state, that can be confusing/annoying.
Is there a way to accomplish that?
"
2768,Resolved,VisIt,Bug,Normal,build_visit doesn't build pyside2 when using qt5,Kathleen Biagas,"",2.13.0,Eric Brugger,02/17/2017,"",100,1.0,02/17/2017 01:02 pm,05/09/2017 06:51 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,I just ran the latest trunk version of build_visit and I had qt5 already built and specified --pyside and it tried to build the old pyside that is associated with qt4.
2787,Resolved,VisIt,Feature,Normal,Remove VCellMTMD plugin,Kathleen Biagas,"",2.13.0,Mark Miller,03/17/2017,"",100,0.25,03/17/2017 01:45 pm,05/18/2017 01:35 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Here is the response from Jim Schaff about an inquiry on the status of the VCell reader.

We wrote this plugin years ago in an attempt to integrate data from one of our solvers with VisIt.  Since then we have significantly expanded our suite of solvers (and added new data formats), and have standardized on another approach to VisIt interoperability.  We instead translate all of our data to VTK unstructured grids before sending data to VisIt.

We no longer use or maintain the VCellMTMD plugin.  Sorry, I should have informed you earlier so you don't waste time maintaining VCellMTMD.

We have also embraced the VisIt/pyside integration and deploy our VisIt capability as a QT application launched from VCell.​  This capability is currently pre-release quality, but we plan to bring it to production soon.  As you likely know, Kathleen resolved our inquiry about pyside support in Windows by including a fix in VisIt 2.12.1.  This worked for our VisIt/pyside application in WIndows 7 but still crashes under Windows 10.  I had promised Kathleen that I would create a simplified python script which would either illustrate the problem in VisIt (or reveal our own mistakes).
"
2801,Resolved,VisIt,Feature,Normal,Does our ANSYS reader need an update?,Mark Miller,"",2.13.0,Kathleen Biagas,04/06/2017,"",0,4.0,04/06/2017 02:26 pm,04/13/2017 08:55 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"We had a customer email the users list with the attached file that VisIt cannot read parse correctly.
It is supposed to be compatible with ANSYS ADPL.

I stepped through with the debugger on windows, looking at how the ansys reader parses the nblock lines and first line of coordinate values:

nblock,3
(1i9,3e21.13e3)
        1 9.1666666666667E+003 9.1666666666667E+003 9.1666666666667E+003

Either the reader isn't parsing the values correctly, or there is something wrong with the data file.

I could not find a file-format specification online to verify if the problem is with the data or the reader.

(BTW< reading on Linux yields same results)"
2815,Resolved,VisIt,Bug,Normal,add support for pvtk files that group legacy vtk.,Kathleen Biagas,"",2.13.0,Cyrus Harrison,05/05/2017,"",100,4.0,05/05/2017 12:46 pm,09/21/2017 06:13 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,"add support for pvtk files with pieces that are legacy vtk files. 

example pvtk file:
<pre>

 <File version=""pvtk-1.0""
   dataType=""vtkUnstructuredGrid""
   numberOfPieces=""           2 "">
     <Piece fileName=""p1.vtk"" />
     <Piece fileName=""p2.vtk"" />
 </File>
</pre>
"
2816,Resolved,VisIt,Bug,High,Problem picking.,Kathleen Biagas,"",2.13.0,Eric Brugger,05/08/2017,"",100,16.0,05/08/2017 11:55 am,09/14/2017 12:02 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",All,Any,"Jose called and said he is having problems picking on his dataset. Sometime it works and sometimes it doesn't. We should test this with some of our datasets and see if it is a widespread issue. If not, we may need to get his data to get a reproducer."
2820,Resolved,VisIt,Bug,Normal,hang when rendering with -nowin in Visit 2.12.2,Cyrus Harrison,"",2.13.0,Cyrus Harrison,05/17/2017,"",0,"",05/17/2017 05:05 pm,05/24/2017 04:10 pm,3 - Occasional,3 - Major Irritation,2.12.2,"","",All,Any,"I have a script where draw plots hangs when I am using -nowin, but does not when I have an on screen viewer.


It looks like a mismatched MPI call.

From the debug 5 logs, the last line in 148 (out of 160) engine logs is:

VIsIt_MPI_Bcast started using 0.05 seconds of nano sleep

"
2830,Resolved,VisIt,Feature,Normal,update to conduit 0.3.0 and release initial blueprint plugin,Cyrus Harrison,"",2.13.0,Cyrus Harrison,05/24/2017,"",0,"",05/24/2017 04:21 pm,09/21/2017 05:08 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,""
2839,Resolved,VisIt,Bug,Normal,Update documentation to indicate that eigenvector only works with symmetric tensors.,Mark Miller,"",2.13.0,Mark Miller,05/31/2017,"",0,"",05/31/2017 03:12 pm,09/16/2017 06:40 am,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",All,Any,"I've attached a session file to be used with globe.silo.

It defines the following cell_constant tensor
<pre>
 1      2     1
 6    -1     0
-1    -2   -1
</pre>

Which has the following eigenvalues and eigenvectors
<pre>
  0:  1  6 -13
-4: -1  2  1
  3:  2  3 -2
</pre>

If I plot this as a tensor and then do a zone-pick, I get this information back in the pick window...
<pre>
globe.silo
mesh1 
Point: <-5.634, 5.634, 4.11034>
Zone:  687
Incident Nodes:  438  439  430  429  492  493  484  483  
tensor:  <zonal> = 
    (1, 2, 1)
    (6, -1, 0)
    (-1, -2, -1)
    Major Eigenvalue: 7
</pre>
The tensor _value_ looks correct. It is row-by-row equivalent to what I created. But, what is this _Major Eigenvalue_? It shows a _7_ and none of the eignevalues are _7_.I suspect this number being displayed in the pick window is actually the sum of the absolute values of the eigenvalues.

Next, try as I might using eigenvector and eigenvalue expression functions, I am unable to create an expression that yields the _known_ eigenvectors or eigivenvalues even within a constant scale factor.
"
2840,Resolved,VisIt,Feature,Normal,Add support for CTH data files,Kevin Griffin,"",2.13.0,Cyrus Harrison,06/01/2017,"",100,"",06/01/2017 05:06 pm,09/17/2017 08:55 pm,"","",2.12.1,4 - High,3 - Occasional,All,Any,"Add a db reader for CTH data, CTH folks will provide info about the file format. 




"
2845,Resolved,VisIt,Bug,Normal,"Fix H5Part depencies in databases/CMakeLists.txt when FastBit, FastQuery issues fixed.",Allen Sanderson,"",2.13.0,Eric Brugger,06/12/2017,"",0,1.0,06/12/2017 04:38 pm,06/13/2017 12:00 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",All,Any,The dependencies for H5Part only list H5Part and not FastBit and I assume in the future FastQuery. This is necessary for static builds. This should be fixed when the FastBit and FastQuery issues are resolved.
2847,Resolved,VisIt,Bug,Normal,xml2plugin generates wrong function prototype for avtDatabaseWriter,Kathleen Biagas,"",2.13.0,Kevin Griffin,06/14/2017,"",100,0.1,06/14/2017 02:37 pm,08/03/2017 09:06 pm,3 - Occasional,2 - Minor Irritation,2.12.2,"","",All,Any,"The avt*Writer file generated by xml2plugin creates the wrong function signature for WriterHeaders.

virtual void   WriteHeaders(const avtDatabaseMetaData *, std::vector<std::string> &, std::vector<std::string> &, std::vector<std::string> &); => should be=> virtual void  WriteHeaders(const avtDatabaseMetaData *, const std::vector<std::string> &, const std::vector<std::string> &, const std::vector<std::string> &);"
2851,Resolved,VisIt,Bug,Normal,Spelling check_3rd_party_sat cmake macro,Eric Brugger,"",2.13.0,Cyrus Harrison,06/20/2017,"",100,1.0,06/20/2017 12:44 pm,08/31/2017 11:38 am,3 - Occasional,1 - Not Serious,2.12.1,"","",All,Any,"The check_3rd_party_sat cmake macro is misspelled; 

It should be:
- CHECK_THIRDPARTY_SATISFIED

(Thanks to Jean Farve for pointing this out)"
2854,Resolved,VisIt,Feature,High,Return multiple pick results,Matt Larsen,"",2.13.0,Matt Larsen,06/27/2017,"",0,"",06/27/2017 06:08 pm,09/07/2017 05:09 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"We already support picking multiple elements through a single call, however, only the last pick result is returned through the python interface. GrizIt would like to be able to make a single call and get of list of dictionary results with the pick data for all picks."
2857,Resolved,VisIt,Bug,Normal,Remove LLNL RZ host profiles from networks.dat file.,Eric Brugger,"",2.13.0,Eric Brugger,06/29/2017,"",100,1.0,06/29/2017 01:20 pm,09/14/2017 12:03 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,"When people install on Windows they are presented with LLNL RZ as a option for installing host profiles. Those profiles only work on the RZ machines themselves and if they install those instead of the LLNL Open profiles, things will not work. We should remove that option so that they don't accidently make that mistake."
2858,Resolved,VisIt,Feature,Normal,Remove host profiles for rzzeus and rzmerl.,Eric Brugger,"",2.13.0,Eric Brugger,06/30/2017,"",100,1.0,06/30/2017 12:15 pm,09/14/2017 12:03 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,Those machines are now retired.
2859,Resolved,VisIt,Bug,Normal,Remove TACC host profiles from our distributions.,Eric Brugger,"",2.13.0,Eric Brugger,06/30/2017,"",100,1.5,06/30/2017 04:35 pm,09/05/2017 12:02 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,TACC doesn't support client server so there is no point in distributing host profiles for them. This just leads to people trying to do it and not succeeding.
2863,Resolved,VisIt,Bug,Normal,Update the contributors list in the GUI.,Eric Brugger,"",2.13.0,Eric Brugger,07/12/2017,"",100,0.5,07/12/2017 04:48 pm,08/31/2017 11:47 am,3 - Occasional,2 - Minor Irritation,2.12.1,"","",All,Any,The list of developers and contributors should be updated in the GUI. Several developers should be moved to former developers and Henri Girard should be added to the contributors.
2865,Resolved,VisIt,Bug,Normal,Scatter plot wizard no longer populates variable menus,Mark Miller,"",2.13.0,Kathleen Biagas,07/13/2017,"",100,"",07/13/2017 12:49 pm,09/07/2017 03:28 pm,3 - Occasional,3 - Major Irritation,2.12.3,"","",All,Any,"The variable selection buttons in the wizard do not have the variable menu populated.
This is newly introduced in 2.12.3.

This may be related to the bug reported on the user list, though the description of the problem is different than I described.

https://elist.ornl.gov/pipermail/visit-users/2017-July/020335.html"
2867,Resolved,VisIt,Bug,Normal,"visit.exe -np 2 launches serial engine, causes hang",Kathleen Biagas,"",2.13.0,Kathleen Biagas,07/14/2017,"",100,4.0,07/14/2017 01:44 am,09/14/2017 12:03 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",Windows,Any,"This is on trunk. 2.12RC behaves as expected.

The launcher args appear to be passed correctly along, but when it comes time to actually launch, engine_ser is launched, immediately exits, and the viewer hangs, gui never finishes launching."
2868,Resolved,VisIt,Bug,Normal,SeedMe python module missing from VisIt 2.12.1 onwards on all platform builds,Eric Brugger,"",2.13.0,Amit Chourasia,07/21/2017,"",100,4.0,07/21/2017 12:55 pm,09/06/2017 02:20 pm,4 - Common,4 - Crash / Wrong Results,2.12.1,"","",All,Any,"Hello,
The seedme.py module is NOT installed from VisIt 2.12.1 onwards on all platforms builds. This breaks the SeedMe widget and corresponding functionality.
I see that the requests module which is needed by SeedMe is installed, so I suspect something goes wrong in the build process.

I verified missing module by inspecting the following paths on builds 
Linux: visit/2.12.X/linux-x86_64/lib/python/lib/python2.7/site-packages/ 
Mac: /Applications/VisIt.app/Contents/Resources/2.12.X/darwin-x86_64/lib/python/lib/python2.7/site-packages/ 
Windows: C:/Program Files/LLNL/VisIt 2.12.X/lib/python/lib/site-packages/

In my personal linux build for 2.12.1 the SeedMe module was built correctly. So seems like the pre packed build has some issue.


"
2873,Resolved,VisIt,Feature,Normal,"Upate FAQ 23 to require gcc 4.4 or new, except with fastbit, where 4.8 needed",Eric Brugger,"",2.13.0,Eric Brugger,07/27/2017,"",100,0.5,07/27/2017 11:16 am,08/31/2017 12:37 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"The FAQ on compilers is now out of date. We probably require gcc 4.4 and gcc 4.8 with fastbit, since fastbit relies on C++ 11."
2882,Resolved,VisIt,Bug,Normal,compile issue in vtkMergeTree with gcc 4.9 in 2.12.3,Cyrus Harrison,"",2.13.0,Cyrus Harrison,08/06/2017,"",0,"",08/06/2017 07:10 pm,09/21/2017 02:57 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Note:  This may be resolved on the trunk, since we have been testing newer compilers there, but I am not sure:

Reported by John Leidel on the user's list:

/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C: In member function ‘virtual vtkTypeUInt32 vtkSegmentedMergeTree::AddNode(vtkIdType)’:
/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:194:51: error: no matching function for call to ‘std::vector<std::vector<int> >::push_back(std::vector<long long int>)’
     Branches.push_back(std::vector<vtkTypeInt64>());
                                                   ^
/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:194:51: note: candidate is:
In file included from /usr/include/c++/4.9/vector:64:0,
                 from /home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.h:51,
                 from /home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:8:
/usr/include/c++/4.9/bits/stl_vector.h:913:7: note: void std::vector<_Tp, _Alloc>::push_back(const value_type&) [with _Tp = std::vector<int>; _Alloc = std::allocator<std::vector<int> >; std::vector<_Tp, _Alloc>::value_type = std::vector<int>]
       push_back(const value_type& __x)
       ^
/usr/include/c++/4.9/bits/stl_vector.h:913:7: note:   no known conversion for argument 1 from ‘std::vector<long long int>’ to ‘const value_type& {aka const std::vector<int>&}’
visit_vtk/full/CMakeFiles/visit_vtk.dir/build.make:273: recipe for target 'visit_vtk/full/CMakeFiles/visit_vtk.dir/vtkMergeTree.C.o' failed
make[2]: *** [visit_vtk/full/CMakeFiles/visit_vtk.dir/vtkMergeTree.C.o] Error 1
CMakeFiles/Makefile2:823: recipe for target 'visit_vtk/full/CMakeFiles/visit_vtk.dir/all' failed"
2886,Resolved,VisIt,Feature,Normal,add support for external ghosts to SAMRAI plugin ,Mark Miller,"",2.13.0,Cyrus Harrison,08/09/2017,"",100,"",08/09/2017 11:56 pm,09/14/2017 08:34 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,cyrus has an example dataset from noah elliot
2890,Resolved,VisIt,Bug,Normal,Interaction modes not displaying rubber band lines with Qt5,Kathleen Biagas,"",2.13.0,Kathleen Biagas,08/15/2017,"",100,1.0,08/15/2017 08:27 pm,08/22/2017 08:07 pm,3 - Occasional,3 - Major Irritation,trunk,"","",All,Any,"Zoom mode -- rubber band isn't shown
Lineout   -- interaction line isn't drawn (the 'visual cue' line is shown after lineout completes)

Eric reported this first.

I've observed it on Linux, don't know about Mac.

Windows works as expected.

"
2891,Resolved,VisIt,Bug,Normal,visit 2.12.3 osx release dmg lacks data examples,Mark Miller,"",2.13.0,Cyrus Harrison,08/18/2017,"",0,"",08/18/2017 07:31 pm,11/20/2017 06:25 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Contents/Resources/ is missing ""data""

ls ~/Desktop/VisIt.app/Contents/Resources/
2.12.3		VisIt.icns	bin

Here is what 2.12.1 looks like:

 ls _VisIt_2.12.1.app/Contents/Resources/
2.12.1		VisIt.icns	bin		data"
2893,Resolved,VisIt,Bug,Normal,"QXcbEventReader segv's on VisIt exit, creates core file (Qt 5)",Kathleen Biagas,"",2.13.0,Kathleen Biagas,08/22/2017,"",100,"",08/22/2017 04:34 pm,08/23/2017 05:08 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"I noticed this on Surface.
It doesn't happen on my local linux box (running rhel6).
The core file generated is named like so: surface86-QXcbEventReader-18721.core

I thought I found a fix while I was working on the vtk-7 port, and even committed a change there, but realized the change was wrong.
Here's the tail end of the viewer log file:

<pre>
Handling CloseRPC RPC.
Starting to close the viewer.
Closing metadata server on localhost.
Executing quit RPC
         quit='1'
Xfer::Update: Sending: opcode=0, name=QuitRPC
Closing compute engine on host surface86.llnl.gov.
Executing quit RPC
         quit='1'
Xfer::Update: Sending: opcode=0, name=QuitRPC
Xfer::Update: Sending: opcode=9, name=ClientMethod
signalhandler_core: SIGSEGV!
</pre>
                                        "
2894,Resolved,VisIt,Feature,Normal,Ensure PySide 2 is up-to-date,Kathleen Biagas,"",2.13.0,Kathleen Biagas,08/22/2017,"",100,"",08/22/2017 07:44 pm,09/05/2017 07:46 pm,"","",trunk,3 - Medium,3 - Occasional,All,Any,"I we are enforcing Qt 5 for 2.13.0, then we should ensure we use the correct (and up-to-date) version of PySide 2 for the Qt version."
