#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2185,Resolved,VisIt,Bug,Normal,Update Scatter Plot to preserve double-precision data ,Kathleen Biagas,"",2.9.1,Kathleen Biagas,03/20/2015,"",100,1.0,03/20/2015 12:46 pm,03/20/2015 03:01 pm,3 - Occasional,2 - Minor Irritation,2.8.2,"","",All,Any,"It currently converts to float, should preserve incoming data type."
2188,Resolved,VisIt,Bug,Normal,java client requires -path argument,Kathleen Biagas,"",2.9.1,Kathleen Biagas,03/20/2015,"",100,1.0,03/20/2015 07:23 pm,03/20/2015 08:43 pm,3 - Occasional,2 - Minor Irritation,2.8.2,"","",Windows,Any,"Used to be on Windows, the -path argument wasn't required as the VisIt installer set a registry value that told java where to find VisIt.

This is currently broken.

1) The registry setting isn't using the full path, it needs to add 'LLNL/VisIt <version>'.
2) Even when set correctly, it doesn't appear to help."
2189,Resolved,VisIt,Bug,Normal,Cannot open Nek5000 files on Windows,Kathleen Biagas,"",2.9.1,Kathleen Biagas,03/23/2015,"",100,0.5,03/23/2015 12:44 pm,03/23/2015 01:26 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",Windows,Any,Attached are data files from Hari.
2190,Resolved,VisIt,Bug,Normal,PFLOTRAN reader segv's reading vector var,Kathleen Biagas,"",2.9.1,Kathleen Biagas,03/26/2015,"",0,0.5,03/26/2015 12:30 pm,03/26/2015 01:22 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"Glenn Hammond at Sandia reported this and provided sample data.
He said 2.7.3 works, but 2.8.x and 2.9 do not.

gdb shows segv line 1403 avtPFLOTRANFileFormat.C (2.9RC version), so looks like an indexing error."
2194,Resolved,VisIt,Bug,Normal,"Data level comparison setup tool, no 'type' for var",Kathleen Biagas,"",2.9.1,Kathleen Biagas,03/30/2015,"",0,"",03/30/2015 04:16 pm,04/07/2015 07:42 pm,2 - Rare,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"If you use the data level comparison setup tool to place a vector var from one mesh onto another, the resultant expression does not have the correct type (in the Expressions window, it looks like no type is specified)"
2200,Resolved,VisIt,Bug,Normal,Turning off 3d axes annotation in gui prevents setting bbox,Kathleen Biagas,"",2.9.1,Kathleen Biagas,04/01/2015,"",100,1.0,04/01/2015 02:13 pm,04/08/2015 11:12 am,3 - Occasional,2 - Minor Irritation,2.8.2,"","",All,Any,"In the annotation window (3d tab), unchecking 'show axes' greys out the ability to set bound box, even if 'show bounding box' is turned on."
2201,Resolved,VisIt,Bug,High,GUI windows and config-files lose precision for entered double values.,Kathleen Biagas,"",2.9.1,Kathleen Biagas,04/02/2015,"",100,8.0,04/02/2015 12:23 pm,04/09/2015 03:37 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Threshold operator window has been 'fixed' a couple of times to support double precision.
Customer recently reported that Cone operator loses precision when very small value entered.
Threshold operators even after latest fix, also loses precision (enter 27.1234567891 into the Min, hit apply, and the text shows 27.1235).

GUIBase.C has helper functions that convert from double to QString and back again for use with LineEdits.

According to Qt 4.8 documentation, QString.setNum(double) by default uses 'g' format with precision of 6.
I think we should change our use of setNum for double to increase the precision, perhaps to 17?

Then ensure all GUI windows accepting doubles use the GUIBase helper methods: DoubleToQString (and variants),
and LineEditGetDouble (and variants).  This will help maintain consistency.

Writing to config files also needs to be updated to preserve more precision when saving settings.
"
2202,Resolved,VisIt,Bug,Normal,"'Apply color using textures' Rendering option, saved in config but not honored",Kathleen Biagas,"",2.9.1,Kathleen Biagas,04/02/2015,"",100,0.5,04/02/2015 03:13 pm,04/02/2015 08:20 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Due to problem on surface, I turned off 'Apply color using textures' setting in Advanced tab of rendering window.
I saved settings.
Upon restarting VisIt, the flag was turned on again.
I checked my ~/.visit/config file, and it is set to 'false', so the setting isn't being restored from the config file properly."
2203,Resolved,VisIt,Bug,Normal,"Expression creation window, problem with '<P>' for var.",Kathleen Biagas,"",2.9.1,Kathleen Biagas,04/02/2015,"",100,0.5,04/02/2015 03:19 pm,04/14/2015 11:35 am,2 - Rare,5 - Very Serious,2.8.2,"","",All,Any,"Had a dataset, I wanted to recenter 'P'.

I insert the 'recenter' function, and get this helper:
recenter(<var>, [""nodal"", ""zonal"", ""toggle""])

I change 'var', to 'P', now have this:
recenter(<P>, [""nodal"", ""zonal"", ""toggle""])

If I click 'Apply', the expression changes to:
recenter(
, [""nodal"", ""zonal"", ""toggle""])

Removing <> fixes the issue.

This is probably a minor nit, but it was rather annoying."
1939,Resolved,VisIt,Feature,Normal,Add pick letter when picks are 'Save As' text.,Kathleen Biagas,"",2.9,Kathleen Biagas,08/05/2014,"",0,0.5,08/05/2014 03:38 pm,10/31/2014 02:50 pm,3 - Occasional,2 - Minor Irritation,2.7.3,3 - Medium,3 - Occasional,All,Any,"From the Pick window, there is a 'Save as' button that allows you to save the pick information as text.
It currently does not save out the pick letter."
1960,Resolved,VisIt,Bug,Normal,PluginVsInstall -- need a better way to keep this up to date,Kathleen Biagas,"",2.9,Kathleen Biagas,08/27/2014,"",0,2.0,08/27/2014 12:14 pm,10/31/2014 02:49 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"The /src/CMake/PluginVsInstall.cmake.in creates the PluginVsInstall.cmake that is used when building plugins against an installed version of CMake.  It duplicates a few macros used elsewhere (like ADD_TARGET_DEFINITIONS in /src/CMakeLists.txt).
We need a single location for these functions so that they can be used both in our normal build, and in PluginVsInstall.
Will reduce maintenance headaches in keeping the duplicated functions in sync."
1976,Resolved,VisIt,Feature,Normal,Add mechanism to run all tests in a specified directory,Kathleen Biagas,"",2.9,Kathleen Biagas,09/10/2014,"",0,2.0,09/10/2014 01:43 pm,11/05/2014 05:46 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Currently, to run tests only in a specific directory, we specify /tests/dir/*.py, but this doesn't work on Windows (the *.py part)
It would be nice to have a simple mechanism for specifying a directory, and the test suite will run all tests in that directory."
2076,Rejected,VisIt,Bug,Normal,Create XP-specific windows version.,"","",2.9,Kathleen Biagas,12/02/2014,"",0,"",12/02/2014 02:23 pm,12/04/2014 01:29 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",Windows,Any,"VS 2012 compiled programs need a special setting in order to still run on XP.
We have a few users that need Visit to run on XP.
The Platform Toolset needs to be changed to v110_xp.  
This can be done by setting CMAKE_GENERATOR_TOOLSET prior to first configure in CMake."
2099,Resolved,VisIt,Bug,Normal,-forceversion problem with visit_composite,Kathleen Biagas,"",2.9,Kathleen Biagas,12/30/2014,"",100,1.0,12/30/2014 11:50 am,01/07/2015 06:51 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"If -forceversion is used (or automatically added by frontendlauncher when -v x.y.z is used) on command line, there may be problems with saving movies when visit_composite is called.  You will get an error like this:

Running: visit_composite2.8.2 -forceversion 2.8.2 viewport.info /path/to/TEST0000.ppm
Could not open parameter file -forceversion

This started in 2.8.2 because the order of args was swapped in frontendlauncher.py, adding '-forceversion' to the beginning of the list where before it was appended.

This causes a problem with visit_composite because it has specific expectations for its first argument.

A workaround:  modify visitmovietemplate.py to call 'visit_composite' instead of 'visit -composite' and change frontendlauncher.py to exclude 'visit_composite' from having '-forceversion' added to its command line (the way it is excluded from mpeg2encode).

Or visit_composite could be modified so that it doesn't rely on positional arguments, but accepts and parses arguments differently.
"
2109,Resolved,VisIt,Bug,Normal,Need a templated-movie alternative for ImageMagick convert,Kathleen Biagas,"",2.9,Kathleen Biagas,01/07/2015,"",0,"",01/07/2015 12:40 pm,01/13/2015 02:13 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"If user doesn't have ImageMagick convert program on their system, or in their path, templated movies for formats other than PPM and mpeg will fail.  Either user will get an error stating that 'convert' could not be found, or (on Windows) errors regarding invalid parameters.  These errors show up in the cli window.

We currently don't test whether the 'correct' convert program (ImageMagick convert) is available.

On Windows, there is a 'convert.exe' in systems folder that gets used, definitely not the right thing to be doing!

We should provide an alternative, or at the very least, check if the correct convert program is available, and if not tell user that it cannot create movie frames in the chosen format (for templated movies, this means formats that are neither PPM or mpeg movie)."
2111,Resolved,VisIt,Bug,Normal,segv in Silo reader with specific data.,Mark Miller,"",2.9,Kathleen Biagas,01/09/2015,"",90,"",01/09/2015 01:58 pm,02/11/2015 09:50 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.0,"","",All,Any,"Gave the reproducing data to Mark.
2.7.x VisIt does not have the error.


Crash is in avtSiloFileFormat::GetUnstructuredMesh
At this point:

if (rv->GetNumberOfPoints() > um-nnodes)

rv is NULL, so the dereference causes the segv."
2143,Resolved,VisIt,Bug,Normal,Glitch with OnionPeel with 'showInternal' Mesh Plot Option.,Kathleen Biagas,"",2.9,Kathleen Biagas,02/10/2015,"",0,"",02/10/2015 05:34 pm,02/20/2015 02:10 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.0,"","",All,Any,"I was looking at Samrai data, a mesh and label plot with Onion peel applied.
When I turned on 'showInternal' option for mesh plot, the mesh moved!

Here's a reproducing script (you will need to supply the correct path to samrai_test_data).

<pre>
OpenDatabase(""../data/samrai_test_data/sil_changes/dumps.visit"")

# delete the default subset plot
DeleteAllPlots()

# use actual spatial extents
SetViewExtentsType(1)

op = OnionPeelAttributes()
op.categoryName = ""levels""
op.subsetName = ""level2""
op.logical = 1
op.index = (11, 15, 8)
op.seedType = op.SeedNode
op.honorOriginalMesh = 1

AddPlot(""Mesh"", ""amr_mesh"")
AddOperator(""OnionPeel"")
SetOperatorOptions(op)

AddPlot(""Label"", ""amr_mesh"")
label = LabelAttributes()
label.showNodes = 1
label.showCells = 1
label.drawLabelsFacing = label.FrontAndBack
label.labelDisplayFormat = label.Index
label.specifyTextColor1 = 1
label.textColor1 = (255, 0, 0, 0)
label.specifyTextColor2 = 1
label.textColor2 = (0, 0, 255, 0)
label.depthTestMode = label.LABEL_DT_NEVER
SetPlotOptions(label)

AddOperator(""OnionPeel"")
SetOperatorOptions(op)
DrawPlots()
SaveWindow()

SetActivePlots(0)
mesh = MeshAttributes()
mesh.showInternal = 1
SetPlotOptions(mesh)

SaveWindow()
</pre>"
2164,Resolved,VisIt,Bug,High,VisIt hangs on startup at 80% on Windows.,Kathleen Biagas,"",2.9,Kathleen Biagas,03/03/2015,"",0,"",03/03/2015 12:02 pm,03/18/2015 11:40 am,4 - Common,4 - Crash / Wrong Results,2.9.0,"","",Windows,Any,"Looks like this is the old issue of too-many database plugins.
During installation, if the number of installed plugins is limited (Choose components page),
then startup is fine (not sure yet how many is 'too many').

Would limiting the default-enabled database plugins be a better option?

Did the number of plugins change that drastically between 2.8.2 and 2.9?
Or did something else change that is causing the problem?

I cannot duplicate on my dev machine, nor my VM testing machines.  Will try my personal laptop.
"
2012,Resolved,VisIt,Bug,Normal,FindVisus reports unnecessary 'Error' when not even requested.,Kathleen Biagas,"",2.8.2,Kathleen Biagas,10/06/2014,"",0,1.0,10/06/2014 03:33 pm,10/31/2014 02:55 pm,4 - Common,2 - Minor Irritation,2.8.0,"","",All,Any,"The find module does not take into account whether or not Visus was actually requested.
It isn't currently used on Windows, and I still get 'ERROR Visus library not found on the system.'

Other libraries issue the more appropriate 'not requested' message.  This message is generated by most of our Find modules when they call the 'SET_UP_THIRD_PARTY' macro.

FindVisus doesn't use this macro, but should have logic for determining if the user even requested that the Visus library be used.
At any rate, unless one specifically needs the Visus reader, then not finding the Visus library should not be an ERROR, as it leads to confusion."
2022,Resolved,VisIt,Feature,Normal,host profile for rzgpu?,Eric Brugger,"",2.8.2,Kathleen Biagas,10/17/2014,"",100,1.0,10/17/2014 11:44 am,10/22/2014 02:58 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Dan Laney needed a host profile for rzgpu.
He created a personal one by copying from rzalastor, but then couldn't use it with his script that utilized visit_utils.
Made me think, should we have a public host profile for rz gpu?"
2077,Resolved,VisIt,Bug,Normal,Remove 'XP' as supported version for VS 2012 generated installs (2.8.x),Eric Brugger,"",2.8.2,Kathleen Biagas,12/02/2014,"",100,1.0,12/02/2014 05:15 pm,12/04/2014 12:18 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"'XP' is listed as supported, but our default VS 2012 build actually does not run on XP.
This should be removed from the website notation for windows executables for all 2.8 versions."
1924,Resolved,VisIt,Bug,Normal,NumZones query for 'original' data wrong when arbitrary polyhedra have been split.,Kathleen Biagas,"",2.8.1,Kathleen Biagas,07/25/2014,"",0,4.0,07/25/2014 01:50 pm,09/11/2014 02:56 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.3,"","",All,Any,"silo data file arbpoly-zoohybrid.silo (3d/mesh1) has 11 'original' cells, but they get split into 27, and that is what is reported for both 'original' num zones and 'actual' numzones."
1949,Resolved,VisIt,Bug,Normal,Pick/Query/OnionPeel handling ghost data differently,Kathleen Biagas,"",2.8.1,Kathleen Biagas,08/13/2014,"",0,"",08/13/2014 11:56 am,09/09/2014 08:11 pm,2 - Rare,4 - Crash / Wrong Results,2.7.3,"","",All,Any,"I was doing some tests with PickByZone, comparing the returned 'point' with the results of a ZoneCenter query on the same zone (they should be equivalent).  I discovered some oddities with curv2d, in that Pick will return different center than ZoneCenter, but even worse, OnionPeel will highlight a completely different cell. (I often use OnionPeel in conjunction with Pick as a sanity check.)

Here's a small script:
<pre>
OpenDatabase(silo_data_path(""curv2d.silo""))
AddPlot(""Mesh"", ""curvmesh2d"")
AddPlot(""Pseudocolor"", ""d"")
DrawPlots()
#do a pick before Onion peel
p1 = PickByZone(482)
#Add Onion peel of same zone, see if it ends up under the pick letter
AddOperator(""OnionPeel"")
op = OnionPeelAttributes()
op.index = 482
SetOperatorOptions(op)
DrawPlots()

#Now dd a boundary plot, do the same pick, see if get same results.
AddPlot(""Boundary"", ""mat1"")
DrawPlots()
p2 = PickByZone(482)
if p2['point'] == p1['point']:
    print(""PickByZone on Pseudcolor and Boundary plots yielded same point"")
else:
    print(""PickByZone on Pseudcolor and Boundary plots DID NOT yield same point"")
SetQueryOutputToObject()
q = Query(""Zone Center"", element=482)
if (q['center'] == p1['point']):
    print ""ZoneCenter query returned same coords as Pick""
else:
    print ""ZoneCenter query returned different coords than Pick""

#Now feed the zone center as coordinates into a pick:
p3 = ZonePick(coord = q['center'])
print ""Pick using coord from Zone Center query returned zone: "", p3['zone_id']
</pre>

Here's the results:
PickByZone on Pseudcolor and Boundary plots yielded same point
ZoneCenter query returned different coords than Pick
Pick using coord from Zone Center query returned zone:  513

Now, if you Make the OnionPeel'd Pseudocolor plot active, and use the mouse to Pick on that zone, Pick will return zone '585'.
But we told OnionPeel to use zone '482'.

I think the difference is in the handling of ghosts, more specifically the 'AVT_HAS_GHOSTS' ghostType.


"
1963,Resolved,VisIt,Bug,Normal,Cannot register a callback for TimeSliderNextStateRPC,Kathleen Biagas,"",2.8.1,Kathleen Biagas,08/27/2014,"",0,"",08/27/2014 07:59 pm,09/03/2014 07:11 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.3,"","",All,Any,"def update_time_slider():
    print ""update_time_slider:""

RegisterCallback(""TimeSliderNextStateRPC"", update_time_slider)

>>> VISIT IS UNABLE TO CALL YOUR CALLBACK.
(This often occurs because the signature of your callback is incorrect.)
The error message generated by Python is: 
TypeError: update_time_slider() takes no arguments (3 given)


TimeSliderNextState doesn't take any arguments, so I'm confused ...

If I try adding 3 args to update_time_slider, then the cli will segv when the TimeSliderNextStateRPC is called.
"
1979,Resolved,VisIt,Bug,Normal,Mesh Plot with OnionPeel of arbpoly cell yields no data.,Kathleen Biagas,"",2.8.1,Kathleen Biagas,09/10/2014,"",0,"",09/10/2014 05:46 pm,09/10/2014 05:56 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.0,"","",All,Any,"overlink_test_data/ev_0_0_100/OvlTop.silo

Add MeshPlot
Add OnionPeel, any cell (0 .. 99)
Draw
Will yield no data.


Similar results (without OnionPeel) of ""single-cell"" arbpoly .
See silo_test_data/arbpoly.silo
Add Mesh of 'clipped_hex'
"
1981,Resolved,VisIt,Bug,Normal,NumNodes query for 'original' data wrong when arbitrary polyhedra have been split.,Kathleen Biagas,"",2.8.1,Kathleen Biagas,09/11/2014,"",0,"",09/11/2014 02:48 pm,09/17/2014 05:16 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.3,"","",All,Any,"Similar to #1924.

I attempted a similar fix as for #1924, but was not getting the anticipated results.
I had to add to the Silo Reader the creation of 'avtOriginalNodeNumbers', but I don't think I handled it completely.
Will consult with Mark."
1040,Resolved,VisIt,Feature,Normal,"Should update to CGNS 3.1.x, as 64-bit support has been added.",Kathleen Biagas,"",2.8,Kathleen Biagas,05/02/2012,"",0,"",05/02/2012 11:35 am,07/24/2014 12:45 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Menno Deij submitted changes to CGNS reader in support of 64-bit, which is available with version 3.1 of the library.
VisIt on Windows already uses 3.1.3, we should update other platforms as well."
1105,Resolved,VisIt,Bug,Normal,Simulation examples always built on Windows,Kathleen Biagas,"",2.8,Kathleen Biagas,06/20/2012,"",0,"",06/20/2012 07:54 pm,07/16/2014 02:53 pm,3 - Occasional,2 - Minor Irritation,2.5.0,"","",All,Any,"There is logic in the CMakeLists.txt file for tools/DataManualExamples/Simulations to create a target (all_simulations) if VISIT_DATA_MANUAL_EXAMPLES is off.  This target is supposed to allow building the simulation examples despite the flag being off.
On Windows, with visual studio, the all_simulations project is NOT part of the build, but all of the examples are, so they are built regardless. (I use Build Solution, not the ALL_BUILD target, I believe if the ALL_BUILD was used to build the solution, this may not happen).

I discovered this when I changed how PARALLEL settings are passed to the projects on windows:  the sim examples failed to build because I hadn't modified their CMakeLists.txt to account for the new PARALLEL handling. 

Upon investigation, adding 'EXCLUDE_FROM_DEFAULT_BUILD 1' to the sim examples target properties will prevent the examples from being built using 'Build Solution', but also prevents them from being built by attempting to build the 'all_simulations' target.  When this flag is set, the examples can only be built one at a time.  Not an ideal situation.

A possible solution:
in tools/DataManualExamples/CMakeLists.txt

IF(VISIT_DATA_MANUAL_EXAMPLES)
   # this is the current usage
   ADD_SUBDIRECTORY(Simulations)
ELSE()
   # this will prevent the projects created in the Simulations directory from being added to the VisIt solution file.
   ADD_SUBDIRECTORY(Simulations EXCLUDE_FROM_ALL)
ENDIF()

in tools/DataManualExamples/Simulations/CMakeLists.txt

# this command will create an 'AllSimulations' solution file that can be used to build the examples.
PROJECT(AllSimulations)
# probably want to remove the all_solutions project creation in this case

This proposal can be implemented so that it affects windows only."
1234,Resolved,VisIt,Feature,Normal,Have all queries able to return an xml object,Kathleen Biagas,"",2.8,Kathleen Biagas,11/08/2012,"",0,30.0,11/08/2012 02:59 pm,02/27/2014 07:16 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Was writing a script for someone and found I had to parse the QueryOutputString of a Zone Center query instead of being able to retrieve the python object via GetQueryOutputObject.


All (most)? queries should be ale to return an xml object that the cli can then convert to the python dictionary object."
1265,Resolved,VisIt,Feature,Normal,Have queries return Python Dictionary object.,Kathleen Biagas,"",2.8,Kathleen Biagas,12/04/2012,"",0,4.0,12/04/2012 07:23 pm,02/27/2014 07:21 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Rather than having to call GetQueryOutputObject after a Query call, users would be able to grab the returned object.
PyNone for Failure?"
1370,Resolved,VisIt,Feature,High,Customizable color table categories/sub menus,Kathleen Biagas,"",2.8,Kathleen Biagas,03/08/2013,"",0,"",03/08/2013 12:28 pm,08/13/2014 01:24 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Barb Kornblum has about 100 personal color tables.  With the new additions of default color tables in recent VisIt versions, it is harder for her to find her tables in a list (the color table menu almost fills the screen!)

A few thoughts to increase usability:

1)  Create categories (sub menus) for color tables. 
2)  Easy categorization naming for private tables (eg kats/purple).
3)  Allow user to 'delete' default color tables and not have VisIt load them.
4)  Along with #3, allow user to reload all default color tables."
1417,Resolved,VisIt,Feature,Normal,Add cmake option to specify list of plugins to build.,Kathleen Biagas,"",2.8,Kathleen Biagas,04/09/2013,"",100,"",04/09/2013 09:53 pm,05/13/2014 05:18 pm,"","","",3 - Medium,3 - Occasional,All,Any,"This would be an option that could give us more plugins than VISIT_BUILD_MINIMAL_PLUGINS, but fewer than VISIT_BUILD_ALL_PLUGINS, and be more customizable.
"
1602,Resolved,VisIt,Bug,High,VisWindow popup menu displays when clicking time controls running through XWin32.,Brad Whitlock,"",2.8,Kathleen Biagas,09/19/2013,"",100,"",09/19/2013 03:06 pm,08/18/2014 02:38 pm,3 - Occasional,3 - Major Irritation,2.6.3,"","",All,Any,"Start an XWin32 session and connect to LC.

Launch visit, opening dbA00.pdb
Add Pseudocolor plot, Draw.

In Vis window right click, choose View->full frame
Back in the gui, Click the time controls to advance one frame.
The vis window popup menu will be displayed.

Scott Wilks reported this problem, and stated he uses 2.5 because of it.
He also said that if he continues to use the Vis menu popup or other interactions in the vis window, the problem may eventually stop occurring.

I checked a trunk version and this is still occurring."
1613,Resolved,VisIt,Bug,Normal,Volume Plot's PyTransferFunctionWidget cannot be autogenerated,Kathleen Biagas,"",2.8,Kathleen Biagas,10/07/2013,"",0,"",10/07/2013 04:14 pm,02/25/2014 07:07 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"Since it is not a plot nor an operator, the generator adds VISITPY_API."
1757,Resolved,VisIt,Bug,Normal,Connected Components Summary query does not provide XML results.,Cyrus Harrison,"",2.8,Kathleen Biagas,02/27/2014,"",0,"",02/27/2014 07:17 pm,07/17/2014 01:51 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"I couldn't figure out the best way to proceed, so this query wasn't completed when I added XML results for the other queries."
1781,Resolved,VisIt,Bug,Normal,Need time-pick tests that demonstrate use of named arguments.,Kathleen Biagas,"",2.8,Kathleen Biagas,03/24/2014,"",100,1.0,03/24/2014 06:12 pm,07/14/2014 01:40 pm,3 - Occasional,3 - Major Irritation,2.7.1,"","",All,Any,"While trying to help Randy Settgast with usage of time-pick cli commands, Mark noticed that there were no tests that demonstrate the usage of named arguments for time picks eg: using do_time, time_options (or start_time, end_time, stride)."
1782,Resolved,VisIt,Bug,Normal,Pick method docs need named args info.,Kathleen Biagas,"",2.8,Kathleen Biagas,03/24/2014,"",0,"",03/24/2014 06:14 pm,07/21/2014 05:09 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"Mark pointed out that method documentation for pick only demonstrates old-style positional arguments, not named arguments, but command recording shows named argument style."
1783,Resolved,VisIt,Bug,Normal,Time pick options (in Query window) need different defaults.,Kathleen Biagas,"",2.8,Kathleen Biagas,03/24/2014,"",0,"",03/24/2014 06:18 pm,04/24/2014 12:06 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"'Pick using domain and element id', select time pick, then  time curve options should default to 'preserve picked element id' ?

From Marks email:
One other tiny thing I discovered in the GUI is when I go to Controls->Query, selected Pick and then ""Pick using domain and element id"", when I turned on ""Do Time Query"" check box, I guess it sets some defaults for the Time curve options. But, I don't think the defaults are selected relative to the ""PIck using…"" selection. The default I got was ""Preserve Picked Coordinate"" but I was doing a ""Pick using domain and element id"". So, I am thinking the right action there is for the GUI to adjust what it defaults to based on the ""Pick using…"" mode.
"
1811,Resolved,VisIt,Bug,High,Adding  slice operator crashes engine,"","",2.8,Kathleen Biagas,04/17/2014,"",0,"",04/17/2014 06:39 pm,04/18/2014 02:35 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"Seems to be a recent development on the trunk (perhaps today?)



Open multi_rect3d.silo
Add Pseudocolor plot
Add Slice operator
Draw

Crash (SEGV)

here's a stack track from gdb:
(gdb) where
#0  0x0000000000000000 in ?? ()
#1  0x00007ffff15b9a31 in avtDataRepresentation::avtDataRepresentation (
    this=0x2162030, d=0x21718a0, dom=0, s="""", dontCopyData=false)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/Data/avtDataRepresentation.C:163
#2  0x00007ffff15bd315 in avtDataTree::avtDataTree (this=0x2163820, 
    ds=0x21718a0, index=0, s=
) at /home/biagas2/Branches/trunk/src/avt/Pipeline/Data/avtDataTree.C:153
#3  0x00007ffff16259bb in avtDataTreeIterator::ExecuteDataTree (
    this=0x1dd4500, ds=0x2164eb0, dom=0, label="""")
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtDataTreeIterator.C:198
#4  0x00007ffff163915e in avtSIMODataTreeIterator::ExecuteDataTreeOnThread (
    cbdata=0x21637f0)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMODataTreeIterator.C:224
#5  0x00007ffff1639420 in avtSIMODataTreeIterator::Execute (this=0x1dd4518, 
    inDT=..., outDT=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMODataTreeIterator.C:306
#6  0x00007ffff1639615 in avtSIMODataTreeIterator::Execute (this=0x1dd4518, 
    inDT=..., outDT=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMOData---Type <return> to continue, or q <return> to quit---
TreeIterator.C:328
#7  0x00007ffff1639615 in avtSIMODataTreeIterator::Execute (this=0x1dd4518, 
    inDT=..., outDT=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMODataTreeIterator.C:328
#8  0x00007ffff1639615 in avtSIMODataTreeIterator::Execute (this=0x1dd4518, 
    inDT=..., outDT=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMODataTreeIterator.C:328
#9  0x00007ffff1638eff in avtSIMODataTreeIterator::Execute (this=0x1dd4518)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtSIMODataTreeIterator.C:161
#10 0x00007ffff162ca5d in avtFilter::Update (this=0x1dd45a0, contract=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/AbstractFilters/avtFilter.C:277
#11 0x00007ffff15b8104 in avtDataObject::Update (this=0x1dd4620, contract=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/Data/avtDataObject.C:131
#12 0x00007ffff1649415 in avtDataObjectSink::UpdateInput (this=0x1dd7d28, 
    spec=...)
    at /home/biagas2/Branches/trunk/src/avt/Pipeline/Sinks/avtDataObjectSink.C:157
"
1818,Resolved,VisIt,Bug,Normal,Expressions with constant > FLT_MAX fail,Kathleen Biagas,"",2.8,Kathleen Biagas,04/22/2014,"",0,2.0,04/22/2014 12:36 pm,05/01/2014 08:31 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.1,"","",All,Any,"Open curves database (curve_test_data/c*.curve)
Change time state to 50 (just for a bigger curve)
Add Curve plot of parabolic.
Create a curve expression that multiplies parabolic by 1e43.
Try to draw the new var."
1819,Resolved,VisIt,Bug,Normal,Curve2D reader cannot read double-precision values,Kathleen Biagas,"",2.8,Kathleen Biagas,04/22/2014,"",0,"",04/22/2014 01:14 pm,07/16/2014 02:34 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",All,Any,"I created an ultra file with values > FLT_MAX.
The curve reader could not read the file.
I've attached the file."
