#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2026,Pending,VisIt,Bug,Normal,Query window doesn't fit and is pinned topwards,"","",3.0,Mark Miller,10/21/2014,"",0,"",10/21/2014 02:02 pm,10/22/2014 11:44 am,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"On my Mac laptop . . .
Open any database
Open query window
Select Pick query
At this point the query window resizes and the bottom extends off the bottom of my screen.
I tried to resize it. However, it is _pinned_ topwards. I can drag it away from the top but it snaps back when I release the mouse.
Given this situation, I cannot resize the window in the verticle direction, only in the horizontal direction.
I cannot hit the apply button either. Its off the bottom of the screen. Oh, wait, there is no 'Apply' button. But, I wouldn't know that because I can't see the bottom of the window. I 'posted the window' and am able to scroll around it. But, thats only because I could indeed reach the 'post' button. It was half-way visible at the bottom
"
2042,Pending,VisIt,Bug,Normal,multiple bad behaviors with paraDIS plugin,"","",3.0,Mark Miller,10/28/2014,"",0,"",10/28/2014 05:37 pm,06/30/2015 07:16 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"I am opening a tecplot file with a .dat extension using the CL arg -o foo.dat,Tecplot_1.0

Engine apparently does not honor the ',Tecplot_1.0' request. Similarly using Open As. . .

mdserver opens the file fine either way but engine does not. On engine, Tecplot is *never* attempted. paraDIS plugin seems to grab hold of it and the following things happen. . .

# produces output on stderr due to cerr statements in constructor (that has been fixed)
# with -debug 5 enabled, does paraDIS work and ultimately hangs the engine
# without -debug 5, does some paraDIS stuff and then decides it cannot open the file. It never attempts to open with Tecplot, tries several other plugins and then fails the open
# paraDIS plugin also creates a directory in the filesystem named paradis-debug

It looks like this problem is specific to the dataset I am reading. I cannot duplicate behavior with other tecplot data.

I have put the dataset in /usr/gapps/visit/bug_data/visit_bug_2042

Why is this plugin part of our default plugin list?
"
2045,Pending,VisIt,Bug,Normal,3/4 Gig of bug data on CZ,Eric Brugger,"",3.0,Mark Miller,10/28/2014,"",0,"",10/28/2014 05:55 pm,06/30/2015 07:16 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"We have about 3/4 of a gigabyte of bug data on CZ in /usr/gapps/visit/bug_data.

It looks like a lot of it is from older bug tracker tickets. The id numbers are all larger than our current issue numbers in Redmine.

Should we remove them? Should we at least attempt to view the datasets before removing to see if they tickle anything?
"
2046,Pending,VisIt,Bug,Normal,reduce skip list,"","",3.0,Mark Miller,10/29/2014,"",0,"",10/29/2014 12:19 pm,06/30/2015 07:16 pm,3 - Occasional,2 - Minor Irritation,2.7.3,"","",All,Any,"In prep for next major release, we should consider reducing or wholly eliminating the current skip list"
2218,Pending,VisIt,Bug,Normal,Data Level Comparison GUI presents old/closed db contents,"","",3.0,Mark Miller,04/08/2015,"",0,"",04/08/2015 11:28 am,06/30/2015 07:23 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Open globe.silo
Use DLC wizard to define a cmfe expression between meshes in the same db.
Plot the expression.
Now, delete the plot and close globe.silo database.
Open wave.visit
Start using DLC wizard to define a cmfe expression.
Even though it shows the new database's name, wave.visit, the second dialog presents you with the contents of globe.silo.
Nothing I tried (delete all donors for example) caused it to give me wave.visit contents."
2220,Pending,VisIt,Bug,Normal,DLC wizard enters zero for simulation cycle value,"","",3.0,Mark Miller,04/08/2015,"",0,"",04/08/2015 11:39 am,06/30/2015 07:24 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Use DLC wizard to create cmfe between different time slices in same db.

Use simulation cycle to specify a specific, absolute cycle. In wave.visit, I used cycle 360.

Look at the resulting cmfe expression. It enters zero for the cycle."
2240,Pending,VisIt,Bug,Normal,Fix Silo dependency on zlib,Mark Miller,"",3.0,Mark Miller,04/22/2015,"",0,"",04/22/2015 07:05 pm,03/22/2016 06:31 pm,2 - Rare,4 - Crash / Wrong Results,2.9.0,"","",All,Any,"FindSilo.cmake apparently sets up variables associated with the Silo library. Its ultimate aim, like most FindXXX.cmake modules in VisIt, is to call SET_UP_THIRD_PARTY.

But, SET_UP_THIRD_PARTY's 4th arg, _libs_, is *not* for indicating what additional libraries a package _depends_ on. It is for indicating what additional libaries a package _implements_.

In fact, there does not appear to be any way via SET_UP_THIRD_PARTY to indicate what libs a package depends on.

So, even if we can add logic to FindSilo.cmake to decide if Silo depends on zlib (see below for a patch to do that), it doesn't help us because there appears to be no way to tell SET_UP_THIRD_PARTY about _dependent_ libs.

If silo is configured with compression (which it typically is by default and one has to explicitly disable them), then Silo has a direct dependence on zlib. However, whether to add 'z' to silo or siloh5 targets is currently not being handled in FindSilo.cmake.

Why does VisIt build fine in spite of this? Thats because in most cases, VisIt's build is being driven by a config-site file and there is logic in construction of VISIT_SILO_LIBDEP and VISIT_HDF5_LIBDEP to set up library dependencies correctly. And, this logic winds up skirting any failings in FindSilo.cmake.

So, its a non-issue for config-site builds which I think represents a majority of our builds (so I rated this issue as rare). It is an issue for others.

The correct long term solution is probably to fix FindSilo.cmake to set up proper/correct direct library dependencies (e.g. what does Silo library depend on) and then to utilize CMake's built-in mechanisms for handling *indirect* dependencies and eliminating our VISIT_XXX_LIBDEP variables."
2246,Pending,VisIt,Bug,Normal,Neither Xdmf nor VisItXdmf readers handle poly vertex data correctly.,"","",3.0,Mark Miller,04/28/2015,"",0,"",04/28/2015 08:35 pm,06/30/2015 07:25 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"Create the simple XDMF file below. It is 4 points as a single poly-vertex item.

Neither of our Xdmf readers handle it correctly. It comes up as _plot yielded no data_.

The problem is that logic in the plugin setting mesh type is flawed because it is basing its choice on _TopologyType_ and in the case of _Mixed_ topology, also needs to consider the individual element types.

<pre>
<?xml version=""1.0"" ?>
<!DOCTYPE Xdmf SYSTEM ""Xdmf.dtd"" []>
<Xdmf Version=""2.0"">
<Domain>
<Grid Name=""TestGrid"" GridType=""Uniform"">
<Topology TopologyType=""Mixed"" NumberOfElements=""1"" >
<DataItem Format=""XML"" DataType=""Int"" Dimensions=""6"">
1  4  0 1 2 3
</DataItem>
</Topology>
<Geometry GeometryType=""XYZ"">
<DataItem Format=""XML"" Dimensions=""4 3"">
0.000000    0.000000    0.000000
1.000000    1.000000    0.000000
1.000000    1.000000    1.000000
2.000000    1.000000    3.000000
</DataItem>
</Geometry>
<Attribute Name=""NodalValue"" Center=""Node"">
<DataItem Format=""XML"" Dimensions=""4"">
1.000000    2.000000    3.000000    4.000000
</DataItem>
</Attribute>
</Grid>
</Domain>
</Xdmf>
</pre>"
2247,Pending,VisIt,Feature,Normal,Eliminate the Xdmf reader; we have VisItXdmf ,Mark Miller,"",3.0,Mark Miller,04/28/2015,"",0,"",04/28/2015 08:37 pm,06/30/2015 07:30 pm,"","","",4 - High,3 - Occasional,All,Any,"For some reason, we are maintaing two versions of the XDMF reader. One that depends on Xdmf as a TPL and the other which does not.

Hey, if we can eliminate a TPL dependency, then why continue to support the old reader. Lets get rid of it and use just the VisItXdmf reader.
"
2521,Pending,VisIt,Bug,Normal,remove emptydomain cases from skip list after new silo release,Mark Miller,"",3.0,Mark Miller,02/03/2016,"",0,"",02/03/2016 03:47 pm,03/08/2016 06:48 pm,5 - Always,2 - Minor Irritation,trunk,"","",All,Any,""
2538,Pending,VisIt,Bug,High,GUI and metadata performance with large var count too slow,Mark Miller,"",3.0,Mark Miller,02/23/2016,"",0,"",02/23/2016 02:28 pm,03/15/2016 07:49 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",All,Any,"I think this is becoming a more common case; a database with many thousands of variables. In addition, auto-gen of expressions exacerbates the problem.

The GUI becomse bogged down and even processing metadata is problematic.

On top of that, we have a gremlin or two in the database open process that can case the opened database to be closed (forcing the user to have to re-open) or to not properly open the file.

Mark needs to create some test data to drive this case."
2576,Pending,VisIt,Feature,Normal,Scriptify splash screen and icon text version number updates,Mark Miller,"",3.0,Mark Miller,03/31/2016,"",0,"",03/31/2016 09:35 pm,04/05/2016 06:44 pm,"","","",3 - Medium,3 - Occasional,All,Any,"I started down this path using ImageMagick and commited a script to the icons dir for it, update_splash_vno.sh.

It uses ImageMagick.

The problem is our current use of vcf file format. ImageMagick can read it but can't write it. Its a Gimp specific format. If we can replace vcf with tif or maybe gif, we can automate this whole process.
"
2580,Pending,VisIt,Feature,Normal,replace use of gimp with command-line ImageMagick for splash screen updates,Mark Miller,"",3.0,Mark Miller,04/05/2016,"",0,"",04/05/2016 06:31 pm,04/05/2016 06:42 pm,"","","",3 - Medium,3 - Occasional,All,Any,"The process of updating splash screen for a release could be streamlined. . .

http://www.visitusers.org/index.php?title=Update_splashscreen

If we replace gimp with ImageMagick command-line I think we can achieve this"
2600,Pending,VisIt,Bug,High,Fix time-history issues for LLNL Engineering users,"","",3.0,Mark Miller,04/12/2016,"",0,"",04/12/2016 06:10 pm,04/12/2016 06:38 pm,4 - Common,4 - Crash / Wrong Results,2.10.0,"","",All,Any,"Niel Hodge mentioned this
The have databases with 10,000+ timesteps.
Time histories either crash or take forever.

He is giving me an example database on RZ.

This is a high priority for Engineering users"
2634,Pending,VisIt,Bug,Normal,interactive mode in test suite doesn't work,Mark Miller,"",3.0,Mark Miller,06/22/2016,"",0,"",06/22/2016 04:46 pm,09/13/2016 06:57 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I am pretty sure this was broken in transition from shell script to python script for visit testing.

In interactive mode, the test suite is supposed to pause on each Test() or TestText() call waiting for the user to hit a key.

Its very helpful in diagnosing where in a python script a test is failing.

It was used concert with a 'show' mode (or maybe show was automatic for interactive) which displayed the window being rendered too.

It would be good to have this feature back."
2676,Pending,VisIt,Bug,Normal,investigate --sessionfiles test mode failures,Mark Miller,"",3.0,Mark Miller,09/07/2016,"",0,"",09/07/2016 09:07 pm,09/13/2016 06:23 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I think many of the failures produced with --sessionfiles option to runtest are due to something simple in the way we handle extents during save, restore cycle.

I'd like to find and resolve these because when we do, I think what will be left may be *real* session file issues we should fix."
2684,Pending,VisIt,Feature,Normal,detect engine OOM and inform user via viewer message,Mark Miller,"",3.0,Mark Miller,10/04/2016,"",0,"",10/04/2016 02:58 pm,10/04/2016 06:33 pm,"","","",3 - Medium,3 - Occasional,All,Any,"We already have logic that detects OOM in engine and will write to each rank's debug logs if -debug level is at least 1.

It would be better to let a user know when*ever* this happens.

What about having MPI ranks pwrite() a short message to a new log file in a new dir ~/.visit/.critical_engine_messages directory

pwrite is a 'parallel atomic write' which I use in MACSio for a similar brand of high priority messaging.

Upon starting a visit session, we can create a pid-labeled dir and an empty file nprocsX32 chars of white-space. Then, if any processor pwrites a critical message there, the viewer could slurp it up an display it.

Maybe with each engine launch, the engine creates the _critical messages log_ (somewhere) and informs the viewer where to look for it.

The viewer would simply have to occasionally stat the file for last modification time an then read it for any messages.
"
2730,Pending,VisIt,Bug,High,"did command line option -o <db-name>,<plugin-name> stop working","","",3.0,Mark Miller,12/09/2016,"",0,"",12/09/2016 09:57 pm,03/16/2017 12:18 pm,2 - Rare,2 - Minor Irritation,2.12.0,"","",All,Any,"I've tried opening a file on surface using 2.9 and 2.11 using this syntax...
<pre>
visit -o foo.exo,Silo_1.0
</pre>
It doesn't seem to work the way I am expecting"
2757,Pending,VisIt,Feature,Normal,enhance visit.llnl.gov with custom Error  403 pages,Eric Brugger,"",3.0,Mark Miller,02/09/2017,"",0,"",02/09/2017 12:02 am,02/14/2017 06:38 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Although we actually have text explaining that sometimes /project filesystem is down, users still wind up inquiring about it when they try to download stuff and NERSC is down.

It would be *much* better to adjust visit.llnl.gov to have custom Error 403 (access forbidden) pages.

I think 403 errors on our site will almost exclusively be related to access to content on /project

The solution is to add

ErrorDocument 403 /error403.html

to .htaccess 

and then customize content in error403.html to with text we already have...

If you encounter problems downloading files from this page, NERSC's /project filesystem may be down. You can go here to check for yourself. There, you should find a page that looks something like this one. If it shows that /project is down, please try again later.
"
2758,Resolved,VisIt,Feature,High,Enhance QoT to support multiple mesh entities (nodes and/or zones) in a single query,Matt Larsen,"",3.0,Mark Miller,02/09/2017,"",0,"",02/09/2017 04:11 pm,03/05/2018 04:50 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,GrizIt,"Currently, Query Over Time supports querying (perhaps multiple) variables but only for a single node or zone.

It would be helpful to LLNL/Engineering/GrizIt users to be able to perform a QoT for multiple mesh entities in a single query (perhaps hundreds but not tens of thousands)."
2759,Pending,VisIt,Feature,Urgent,Enhance Curve objects to allow for non-monotone increasing ordinate ,"","",3.0,Mark Miller,02/09/2017,"",0,"",02/09/2017 04:17 pm,10/17/2017 07:48 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,GrizIt,"Curve objects in VisIt are represented as a 1D rectilinear mesh.

This is so we can support operators on Curves.

However, LLNL/Engineering/GrizIt users will need to be able to construct curve objects that are a sequence of points joined by lines (think of a 2D circle for example).

One way to handle such curves in current VisIt infrastructure is to use 2, 1D rectilinear mesh objects, one for the X and one for the Y both as a function of a _parametric_ variable, _u_, which ranges from 0...npts-1. I believe all of VisIt's operators could be posed upon such a new style of curve object and might even offer some interesting flexibility not previously possible on operating upon curves.

We should explore this."
2760,Pending,VisIt,Feature,Normal,Enhance CLI to support defining a curve object from python list or numpy array,"","",3.0,Mark Miller,02/09/2017,"",0,"",02/09/2017 04:19 pm,10/17/2017 07:48 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,GrizIt,"LLNL/Engineering/GrizIt users would like ability to define the data for curve objects in VisIt using numerical data directly from python (maybe from a python list, tuple or numpy array)."
2771,Pending,VisIt,Feature,Normal,Make tracer plane look less like colormap change and more like additional object in the scene,"","",3.0,Mark Miller,02/21/2017,"",0,"",02/21/2017 11:50 am,08/29/2017 07:26 pm,3 - Occasional,3 - Major Irritation,trunk,3 - Medium,3 - Occasional,OSX,Any,"Open rect2d.silo
Put up a PC plot of 'd' and draw
Put up a spreadsheet plot of 'd'
Hit Draw. Notice that PC plot colors change
hide and show spreadsheet plot...The PC colors appear to change.

its really the SS plot's tracer plane that is causing this.

If we modified the tracer _plane_ to something like a grid and outline, that would help improve visual queue that something else is being displayed

"
2844,New,VisIt,Bug,Normal,Resolve GUI performance issues correctly on Trunk,Mark Miller,"",3.0,Mark Miller,06/08/2017,"",0,"",06/08/2017 09:14 pm,03/01/2018 12:19 pm,3 - Occasional,2 - Minor Irritation,2.12.1,"","",All,Any,"I made a big effort to correct some GUI performance issues on RC. 

One difference we'll have to take on trunk is that we need to add ability for user to resurrect missing speculative expressions with GUI options, either a pref (which is bad because its all or nothing) or some additional menus in the expression window (better).

But, this fix took me a ton of time and so I am making a place holder to correct on trunk"
2853,New,VisIt,Bug,Normal,"Audit instances of ExpressionList search, add/replace","","",3.0,Mark Miller,06/23/2017,"",0,"",06/23/2017 01:43 pm,03/01/2018 12:20 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",All,Any,"BTW, preventing duplicate entries in the list is a performance hit, too. To prevent dups, we need to keep list sorted after each and every update or do linear search upon each update. That didn't appeal given the list can grow to 10^4 entries quite easily on dbs with large numbers of vars. In addition, all current *consumers* of ExpressionList object do work to prevent dups anyways. Well, it looks like all but Volume plot. They all do linear searches of the list contents.
 
Those places of code should probably be revisted to use newer/faster API. We should probably add a ticket to audit this throughout VisIt. I changed the places I happen to see/encounter but didn't send out an active search party to find all of them ;)"
2875,Pending,VisIt,Feature,Normal,Change default mode for animation play to once and not loop,Mark Miller,"",3.0,Mark Miller,08/02/2017,"",0,"",08/02/2017 03:24 pm,12/14/2017 12:57 pm,3 - Occasional,2 - Minor Irritation,2.12.3,3 - Medium,3 - Occasional,All,Any,"So, I am doing a lot of 1D stuff for ATPESC. That means curve plots.
If I hit the 'play' button, VisIt *rips* through everything really fast (which is nice) but then loops around to frame zero and does everything again, and agian, and again, and again, and again, and agian, and again, and again, and agian, and again, and again, and agian, and again, and again, and agian, and again, and again, and agian, and again, and again, and agian, and again, and again, and agian, and again, and again (I think you get my point).

Hitting the stop button does NOT have immediate effect.

Over moderately slow net, it winds up queueing up a slew of screen updates and you need to wait forever for all that to drain out.

By changing defalt to not loop but just once, would fix most of this issue
"
2940,Pending,VisIt,Bug,Normal,"Fix missing visit-hdf5.h, maybe add a hook for it",Mark Miller,"",3.0,Mark Miller,10/17/2017,"",0,"",10/17/2017 02:35 pm,03/01/2018 12:39 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"VisIt has about 30 HDF5 based plugins.  HDF5 library wide resources (e.g. properties, file descriptor space etc.) wind up often being shared among them. Its *very*easy* to wind up coding an HDF5 plugin that negatively effects *other* HDF5 plugins or causes loss of file descriptors. For example, I just caught this error from the SAMRAI plugin...

<pre>
The compute engine running on host rzalastor2.llnl.gov issued the following warning:
The HDF5 library indicates the plugin has left the following objects in the file open...
    Internal plugin error: 1 objects left open in file: 
    ""/processor.00003/level.00000/patch.00003/materials/air1_01/air1_01-fractions"" (id=83886080)

Shortly thereafter, the following occured...

The compute engine running on host rzalastor2.llnl.gov issued the following warning:
Error closing HDF5 SAMRAI file ""/g/g11/miller86/tmp/bdry-examples/matghosts/visit_dump.00000/processor_cluster.00003.samrai"".
The file may have been left open holding HDF5 resources. This may indicate a problem with the SAMRAI plugin or some other HDF5
based plugin that has attempted to open this file. Please contact VisIt developers if the problem persists.
</pre>

To detect conditions like this, any HDF5 plugin should include 'visit-hdf5.h' just after hdf5.h. In fact, is is the very use of visit-hdf5.h that permitted VisIt to detect the above problem in SAMRAI to begin with. So, I occasionally make a pass to check that all our HDF5 plugins are using visit-hdf5.h. Doing that just now shows that

visit-hdf5.h is MISSING from the following plugins.

* AMR
* Blueprint
* GTC
* H5Part
* MOAB
* PVLD
* SXRIS
* XGC
"
2953,Pending,VisIt,Bug,Normal,consistify download file naming,Eric Brugger,"",3.0,Mark Miller,10/26/2017,"",0,"",10/26/2017 03:00 pm,03/01/2018 12:40 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Our download file names are a hodge-podge of different ways of naming things.

We are not consistent in our use of
* upper/lower case
* underscore
* dot
* dash

Recommend the following scheme

visit-<version number with dots>-<arch>-<other>.<ext>

Examples...

<pre>
visit-2.13.0-darwin-x86_64.dmg
visit-2.13.0-darwin-x86_64.tar.gz
visit-2.13.0-darwin-x86_64-10.11.dmg
</pre> "
3034,Pending,VisIt,Bug,Normal,Audit/fix VisIt for single block's w>2^31 nodes/zones,Mark Miller,"",3.0,Mark Miller,03/01/2018,"",0,"",03/01/2018 09:18 pm,03/06/2018 06:42 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"There are a slew of places in VisIt where we assume an _int_ is sufficient size type to index buffers or to iterate a loop counter, etc. of node or zone-centered data. Thats fine if we never have a mesh with more than 2^31-1 nodes or zones. Rectilinear cases of larger sizes are quite common nowadays I think. 

It looks like VTK data objects can themselves support single instances of these sizes. They are using vtkIdType everywhere.

We need to make an audit throughout VisIt to fix this.

In the past, we've argued that if you are going big, you are probably also going parallel and in that case, no single block is ever that large. But, with faster systems, with GPUs and with larger memories, cases where single large block of this size are going to become more common, I think.
"
3050,Pending,VisIt,Feature,High,Fix remote login password entry to show and allow edit of username,"","",3.0,Mark Miller,03/19/2018,"",0,"",03/19/2018 04:44 pm,03/20/2018 06:42 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"When logging into a remote resource, we present user with a screen to enter the password window with a ""Change username"" button. We do not display the username so how can a user know that changing the username is needed? Next, why do we need to put all this in a different dialog/window? Why can't we simply present the user with a password entry screen that also shows the username in an editible field and if they edit that field, use whatever they entered?

!visit_pw1.jpg!

!visit_pw2.jpg!"
3051,Pending,VisIt,Feature,High,support variables with empty/missing blocks apart from underlying mesh,Mark Miller,"",3.0,Mark Miller,03/28/2018,"",0,"",03/28/2018 01:06 pm,05/10/2018 01:05 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"This is requested by LLNL Engineering (not GrizIt team though) and favored by LLNL WCI.

Currently, if a multi-block variable is defined on only some blocks, the data producer is required (by VisIt not by Silo) to create a cooresponding multi-block mesh object with the same missing blocks. This cause the data producer to create mesh objects representing various subset configurations that are otherwise easily defined/constructed by SIL restrictions. In the new approach, a data producer will be allowed to create a single multi-block mesh object and then define upon it multi-var objects that have missing/empty blocks.

We should decide on best approach for how VisIt will then treat a missing variable block. Some options considered so far are...
* Missing variable blocks get filled with a fill value (where data producer and visit user can select fill value)
* Missing variable blocks are treated essentially as transparent (ghosted away)
* Missing variable blocks are colored specially (e.g. kinda like greyed out where data producer or visit user can select color)
** This approach requires some color be set aside from the _normal_ colormaps that can easily distinguish the block from _normal data_.
* Missing blocks impose a modified SIL restriction such that the missing blocks are turned off in the SIL and also grey'd out in the SIL controls window.
** Works fine when SIL is different for each plot (e.g. not using Apply SIL to all plots option)

I think it may make sense to support all of these appraoches in VisIt's interface(s) so that users can vary behavior as needed."
3082,New,VisIt,Bug,Normal,VTK8 - mili zbuffer thrashing test failure,"","",3.0,Mark Miller,05/02/2018,"",0,"",05/02/2018 04:42 pm,05/17/2018 01:56 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"This is a bit of an odd test case but I think mili database is serving up a mesh with two surfaces that are defined by the same points. So, the surfaces fall on top of each other. Old VisIt would still draw this correctly. New VisIt manifests zbuffer thrashing.

Also seen in moab_02 test in serial mode and in parallel mode.

http://portal.nersc.gov/project/visit/tests/2018-05-14-22:00/surface_trunk_serial/databases_mili.html"
3083,New,VisIt,Bug,Normal,VTK8 - loss of smooth shading of height (terrain) surface in netcdf tests,"","",3.0,Mark Miller,05/02/2018,"",0,"",05/02/2018 04:44 pm,05/17/2018 01:53 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"It looks like either zone center normals are being used or the variable was switch from node to zone centering.

netcdf_0_02
netcdf_1_00 and netcdf_1_02

http://portal.nersc.gov/project/visit/tests/2018-05-14-22:00/surface_trunk_serial/databases_netcdf.html"
3084,New,VisIt,Bug,Normal,VTK8 - sphere glyph shading lost font or line end-cap artifact in OpenFOAM tests,"","",3.0,Mark Miller,05/02/2018,"",0,"",05/02/2018 04:48 pm,05/17/2018 01:50 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"OpenFOAM_lagrangian_01 - OpenFOAM_lagrangian_07 show loss of shading of sphere glyphs and a white verticle line artifact at the left end of the time slider.

http://portal.nersc.gov/project/visit/tests/2018-05-14-22:00/surface_trunk_serial/databases_OpenFOAM.html"
3095,New,VisIt,Bug,Normal,VTK8 - chgcar volume rendering test failures,"","",3.0,Mark Miller,05/02/2018,"",0,"",05/02/2018 05:13 pm,05/17/2018 01:47 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,http://portal.nersc.gov/project/visit/tests/2018-05-14-22:00/surface_trunk_serial/databases_chgcar.html
3096,Resolved,VisIt,Bug,Normal,VTK8 - silo test failures,Kathleen Biagas,"",3.0,Mark Miller,05/04/2018,"",100,"",05/04/2018 05:17 pm,05/25/2018 03:09 pm,3 - Occasional,4 - Crash / Wrong Results,trunk,"","",All,Any,"Tests 61 through 65 wind up showing internal mesh lines when they should not.

http://portal.nersc.gov/project/visit/tests/2018-05-16-22:09/surface_trunk_serial/databases_silo.html"
3110,Pending,VisIt,Docs,Normal,Document visitrc file in Animations->Scripting part of GUI manual,"","",3.0,Mark Miller,05/16/2018,"",0,"",05/16/2018 03:34 pm,05/29/2018 06:46 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","","",Any,"The GUI manual does describe the cli a tad...
http://visit-sphinx-user-manual.readthedocs.io/en/latest/Animation/Scripting.html?highlight=cli#command-window

In that section, might make sense to describe visitrc file...
* lives in ~/.visit/visitrc
* has commands that will be executed when Options->cli...is started
 "
2487,Pending,VisIt,Bug,High,"when MetadataIsTimeVarying is present, VisIt opens and then closes the file",Mark Miller,"",2.13.3,Mark Miller,12/18/2015,"",0,"",12/18/2015 01:08 pm,05/10/2018 08:30 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",All,Any,"If you open a Silo file with MetadataIsTimeVarying variable set to true, VisIt will open the file but the close it.

You have to hit re-open to get it to activate the menus.

I have an example file."
2667,Pending,VisIt,Feature,High,"support target specific CXXFLAGS, LDFLAGS, etc. in plugin .xml files",Mark Miller,"",2.13.3,Mark Miller,08/15/2016,"",0,"",08/15/2016 06:57 pm,05/10/2018 08:29 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"We support some degree of target specific functionality in database plugin .xml files.

But, it needs to be extended to support CXXFLAGS and LDFLAGS too.

This is for things like MOAB plugin which requires MOAB and HDF5 *serial* libs for serial engine components and MOAB and HDF5 parallel libs for parallel engine components.

Serial and parallel variants of these libs cannot be support from a single lib installation."
2752,Pending,VisIt,Feature,Normal,Enhance choose center to operate similarly to zone/node picks,Matt Larsen,"",2.13.3,Mark Miller,02/07/2017,"",0,"",02/07/2017 04:45 pm,05/10/2018 08:29 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Currently, choose center takes ray from eye, intersects with plot and uses resulting point as the center of rotation.

We should keep that.

However, we should offer some swizzles on this too similar to zone/node pick
* pick a node
* pick a zone (in which case the chosen point is the zone's geometric center)

This would be useful to Griz/LLNL Engineering users"
2756,Pending,VisIt,Bug,Normal,Multiple issues to correct with Exodus plugin,Mark Miller,"",2.13.3,Mark Miller,02/08/2017,"",0,"",02/08/2017 04:09 pm,05/10/2018 08:37 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.0,"","",All,Any,"* there is a _global_ list of files used over all plugin instances stored statically. It is never cleaned up so its a memory leak. For cases like Rick has, its a potentially _large_ leak.
* numBlocks is only ever set from the 0th file in the _current_ file list. It is neither communicated across parallel nor updated across time.

 "
2979,Pending,VisIt,Docs,Normal,Make operators chapter more like plots chapter,Mark Miller,"",2.13.3,Mark Miller,11/20/2017,"",0,"",11/20/2017 01:35 pm,05/10/2018 08:15 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","","",Any,"The Operators and Plots chapters are not consistent in header formatting.

I kinda like the way Plots are done because second page down allows listing of different aspects of plots as headers in the TOC.

I suggest we re-organize Operators to be similar."
3032,Pending,VisIt,Bug,Normal,"uname, OSTYPE, /proc/version",Mark Miller,"",2.13.3,Mark Miller,03/01/2018,"",0,"",03/01/2018 02:53 pm,05/10/2018 08:33 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"We currently use uname -s to distinguish OPSYS in build_visit.

""uname"":https://en.wikipedia.org/wiki/Uname with -s option doesn't really distinuish sufficiently among Linux variants though. For example, it can't distinguish between Fedora, RedHat, Ubuntu, etc. And, we often need logic in the script(s) that does make that distinction

Other options are OSTYPE shell variable or /proc/version.

I wonder if it might make sense to add an OPSYS2 or OPSYS_DETAIL var to bv_main that provides more specific nomenclature for our script."
3044,Pending,VisIt,Feature,Normal,Add additional information to error messages,Mark Miller,"",2.13.3,Mark Miller,03/12/2018,"",0,"",03/12/2018 01:36 pm,05/10/2018 08:25 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"It is common for users to cut-n-paste error messages they get from VisIt.

Can we maybe enhance VisIt to include VisIt version information (and maybe machine types) in error messages to that when they do cut-n-paste, we get more information?"
