#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
1789,Resolved,VisIt,Bug,Normal,Silo arbitrary polyhedrons: Mesh Edges missing in version 2.6-2.7.2,Mark Miller,"",2.7.3,David Neusius,03/26/2014,"",0,"",03/26/2014 11:26 am,04/10/2014 09:00 pm,3 - Occasional,2 - Minor Irritation,2.7.1,"","",Linux,Any,"The following example which results the appended file ""sample.silo"" creates 2 polyhedral elements with different numbers of faces. 
If it is viewed in a Visit version newer than 2.5.2. all edges of the larger polyhedron are not displayed if one plots the mesh! Version 2.5.2. shows it correctly without any problems. 
Simply changing the ordering in the zonelist (first the small polyhedron, than the large polyhedron) ""fixes"" this problem, yet I do not know what is the ""correct"" ordering for larger examples! Sorting all polyhedrons by number of faces does not work in general (neither descending nor ascending).


#include <string.h>
#include ""silo.h""   //Silo-4.9.1-bsd
int main()
{
    DBfile *file = 0;
    file= DBCreate(""sample.silo"", DB_CLOBBER, DB_LOCAL, ""3D polyhedra test file"", DB_PDB);
    int nzones=2;

    int lzonelist=45+22;
    int zonelist[] = {
        8, 6,5,6,15,16,17,14, 3,6,9,15, 3,16,17,18, 6,2,9,15,16,18,13, 4,1,5,14,12, 5,14,17,18,13,12, 4,1,2,13,12, 5,1,2,9,6,5,
        5, 4,0,4,8,3, 3,4,0,11, 3,8,4,11, 3,3,8,11, 3,0,3,11,
                     };
    int nzshapes=1;
    int zshapecnt[]={nzones};
    int zshapesize[]={lzonelist};
    int zshapetype[]={DB_ZONETYPE_POLYHEDRON};

    (void)DBPutZonelist2(file, ""zl1"", nzones, 3, zonelist, lzonelist, 0,
                               0, 0, zshapetype, zshapesize,
                               zshapecnt, nzshapes, NULL);

    float * var1=new float[nzones];
    char          *var1name;
    float         *vars[ 1];
    char          *varnames[ 1];
    var1name=strdup(""TestVariable"");
    vars[ 0] = var1;
    varnames[ 0] = var1name;

    const float t = 0.75;
    int nnodes=19;
    // node ids   0  1  2  3  4  5  6  7  8  9  10   11     12 13 14 15    16    17  18
    float x[] =  {0, 0, 1, 1, 0, 0, t, 1, 1, 1, 0.5, 0.5,   0, 1 ,0, 1,    1,    t,  1};
    float y[] =  {0, 0, 0, 0, 1, 1, 1, 1, 1, t, 1+t, -t,    0, 0, 1, 1,    1,    1,  t};
    float z[] =  {0, 1, 1, 0, 0, 1, 1, t, 0, 1, 0.5, 0.5,   2, 2, 2, 2-t,  1+t,  2,  2};
    float *coords[ 3]={x, y, z};

    DBfacelist    *fl   = DBCalcExternalFacelist2(zonelist, nnodes, 0, 0, 0,
                                 zshapetype, zshapesize, zshapecnt, nzshapes,
                                  0,0);

    (void)DBPutFacelist(file, ""fl1"", fl->nfaces, 3, fl->nodelist, fl->lnodelist, 0,
                        fl->zoneno, fl->shapesize, fl->shapecnt, fl->nshapes,
                        NULL, NULL, 0);

    char          *meshname=strdup(""mesh"");

    (void)DBPutUcdmesh(file, meshname, 3, 0, coords,
                       nnodes, nzones, ""zl1"", ""fl1"", DB_FLOAT, 0);

    (void)DBPutUcdvar(file, var1name, meshname, 1, varnames, vars,
                      nzones, NULL, 0, DB_FLOAT, DB_ZONECENT, 0);
    DBClose(file);
}"
1839,Resolved,VisIt,Bug,Normal,"nek5000/jl/lob_bnd.c: Assignment between restrict pointers ""br"" and ""br_"" is not allowed",Kathleen Biagas,"",2.7.3,Jens Henrik Goebbert,05/09/2014,"",0,1.0,05/09/2014 10:37 am,05/22/2014 03:44 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"Hello,

while compiling VisIt for BlueGene/Q with IBM�s xlc/xlC I came across this error.

""/homea/jhpc09/jhpc0901/build_2.7.2_bgq_test1/builds_static_BGQ/visit2.7.2/src/third_party_builtin/nek5000/jl/lob_bnd.c"", line 153.29:
   1506-1418 (E) Assignment between restrict pointers ""br"" and ""br_"" is not allowed. Only outer-to-inner scope assignments between restrict pointers are allowed.

static void lob_bnd_ext(
  double *restrict b_,
  const double *restrict z, const double *restrict Q, const double *restrict h,
  const double *restrict lbnp, unsigned n, unsigned m,
  const double *restrict br_, unsigned mr,
  double *restrict a)
{
  const double *restrict br = br_;         
  double *restrict b = b_;
"
1450,Resolved,VisIt,Bug,Normal,Linking error Openmpi on Mac OSX 10.8.3 ,Eric Brugger,"",2.7.2,Marcus Naschke,05/08/2013,"",100,2.0,05/08/2013 05:54 am,02/28/2014 07:49 pm,3 - Occasional,5 - Very Serious,trunk,"","",OSX,DOD,"Visit buld script aborts build with following entry:

[ 11%] Building CXX object avt/Pipeline/CMakeFiles/avtpipeline_par.dir/Sources/avtSourceFromNullData.C.o
Linking CXX shared library ../../lib/libavtpipeline_par.dylib
Undefined symbols for architecture x86_64:
  ""MPI::Win::Free()"", referenced from:
      vtable for MPI::Winin avtDataObjectInformation.C.o
      vtable for MPI::Winin avtFacelist.C.o
      vtable for MPI::Winin avtHistogramSpecification.C.o
      vtable for MPI::Winin avtImagePartition.C.o
      vtable for MPI::Winin avtIntervalTree.C.o
      vtable for MPI::Winin avtParallel.C.o
      vtable for MPI::Winin avtCompactTreeFilter.C.o
      ...
  ""MPI::Comm::Comm()"", referenced from:
      MPI::Intercomm::Merge(bool) constin avtDataObjectInformation.C.o
      MPI::Intracomm::Clone() constin avtDataObjectInformation.C.o
      MPI::Intracomm::Create(MPI::Group const&) constin avtDataObjectInformation.C.o
      MPI::Intracomm::Split(int, int) constin avtDataObjectInformation.C.o
      MPI::Intracomm::Create_cart(int, int const*, bool const*, bool) constin avtDataObjectInformation.C.o
      MPI::Intracomm::Create_graph(int, int const*, int const*, bool) constin avtDataObjectInformation.C.o
      MPI::Cartcomm::Clone() constin avtDataObjectInformation.C.o
      ...
  ""MPI::Datatype::Free()"", referenced from:
      vtable for MPI::Datatypein avtDataObjectInformation.C.o
      vtable for MPI::Datatypein avtFacelist.C.o
      vtable for MPI::Datatypein avtHistogramSpecification.C.o
      vtable for MPI::Datatypein avtImagePartition.C.o
      vtable for MPI::Datatypein avtIntervalTree.C.o
      vtable for MPI::Datatypein avtParallel.C.o
      vtable for MPI::Datatypein avtCompactTreeFilter.C.o
      ...
  ""_ompi_mpi_cxx_op_intercept"", referenced from:
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtDataObjectInformation.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtFacelist.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtHistogramSpecification.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtImagePartition.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtIntervalTree.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtParallel.C.o
      MPI::Op::Init(void (*)(void const*, void*, int, MPI::Datatype const&), bool)in avtCompactTreeFilter.C.o
      ...
ld: symbol(s) not found for architecture x86_64
collect2: ld returned 1 exit status
make[2]: *** [lib/libavtpipeline_par.dylib] Error 1
make[1]: *** [avt/Pipeline/CMakeFiles/avtpipeline_par.dir/all] Error 2
make: *** [all] Error 2

The system was freshly installed, openmpi 1.6.4 was compiled from source.
gcc version:

dhcp113:visit macadmin$ gcc -v
Using built-in specs.
Target: i686-apple-darwin11
Configured with: /private/var/tmp/llvmgcc42/llvmgcc42-2336.11~182/src/configure --disable-checking --enable-werror --prefix=/Applications/Xcode.app/Contents/Developer/usr/llvm-gcc-4.2 --mandir=/share/man --enable-languages=c,objc,c++,obj-c++ --program-prefix=llvm- --program-transform-name=/^[cg][^.-]*$/s/$/-4.2/ --with-slibdir=/usr/lib --build=i686-apple-darwin11 --enable-llvm=/private/var/tmp/llvmgcc42/llvmgcc42-2336.11~182/dst-llvmCore/Developer/usr/local --program-prefix=i686-apple-darwin11- --host=x86_64-apple-darwin11 --target=i686-apple-darwin11 --with-gxx-include-dir=/usr/include/c++/4.2.1
Thread model: posix
gcc version 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)

I patched the source files of visit from the current trunk, because there was a fix to gmv applied in it we requested.

I also tried to compile it on another mac pc, where I set the -m64 option in the openmpi configure script.

I either need to know what env variables I have to set or with what option openmpi should be compiled.


Attached are the build_visit_2_6_2_log log file and the visit2.6.2/src/avt/Pipeline/CMakeFiles/avtpipeline_par.dir/link.txt file."
1711,Resolved,VisIt,Bug,Normal,visit 2.7.1: fresh windows7 install will not open .okc files by 2.6.3 will. ,Kathleen Biagas,"",2.7.2,Richard Woodruff,01/27/2014,"",0,"",01/27/2014 01:04 pm,02/12/2014 11:14 am,5 - Always,3 - Major Irritation,2.7.0,"","",All,Any,"I was in need to plot some large data set and found visit.

I did a download/install to windows7-professional-service-pack-1 and found 2.7.1 would launch but  not open files.  It gives error about no matching plugin found.  Based on old mail lists I tried old simple formerly working examples and found they would not also open.

Next, I downloaded the 2.6.3 release and found it would load all examples and also my data set.

I notice if I launch visit 2.7.1 gui from its install directory and not shortcut it hangs during plugin initialization. I suspect they are not loading properly.

I notice->open ""set default open options..."" button is grayed out and not usable.  On a re-install of visit 2.7.1 I did try selecting xmdv (okc type) as default file opening type but it made no difference."
1772,Resolved,VisIt,Bug,High,Onion Peel with global seed and Filled Boundary/Mesh displays wrong cell(s) in VisIt 2.7.1,Eric Brugger,"",2.7.2,Matthew Wheeler,03/13/2014,"",100,2.0,03/13/2014 12:13 pm,03/14/2014 07:31 pm,3 - Occasional,4 - Crash / Wrong Results,2.7.1,"","",All,Any,"We have encountered a bug in VisIt 2.7.1 with the Onion Peel Operator applied to a Filled Boundary (or a Mesh) Plot of a Multi-domain dataset where a seed is specified by a global cell id. This can be demonstrated with the global_node.silo test dataset by applying the OnionPeel operator with a global id seed to a Filled Boundary Plot or a Mesh Plot

To reproduce:

  OpenDatabase(""global_node.silo"", 0)
  AddPlot(""Pseudocolor"", ""p"", 1, 1)
  AddPlot(""FilledBoundary"", ""mat"", 1, 1)
  AddPlot(""Mesh"", ""mesh"", 1, 1)
    #
  SetActivePlots((0, 1, 2))
  AddOperator(""OnionPeel"", 1)
  OnionPeelAtts = OnionPeelAttributes()
  OnionPeelAtts.adjacencyType = OnionPeelAtts.Node
  OnionPeelAtts.useGlobalId = 1
  OnionPeelAtts.index = (2000) # (or whatever)
  OnionPeelAtts.seedType = OnionPeelAtts.SeedCell
  SetOperatorOptions(OnionPeelAtts, 1)
    #
  DrawPlots()
  SaveWindow()
  

You will see that the selected Pseudocolor cell is in the right place but the Filled Boundary and Mesh cell is not at the seed specified. In serial you will see two highlighted cells – the correct Pseudocolor one and the Filled Boundary/Mesh cell which looks as if it is at cell 0 of the first processor domain. Note also that the result you get seems to depend on how many processors you use with the multi-domain dataset e.g. with -np 16 processors specified you get cell 0 on each of the first(?) 16 processors displayed.
The Operator seems to work as required in VisIt 2.7.0 but not in VisIt 2.7.1.
  
So we suspect this may be related to the changes made to avtOnionPeelFilter.C at revisions 22330 and 22332 which follow on from Bug #1645"
1554,Resolved,VisIt,Bug,Low,"YoungsMIR::getDataset returns NULL when mats is empty, unlike ZooMIR",Kathleen Biagas,"",2.7.1,Walter Nissen,08/02/2013,"",0,0.25,08/02/2013 08:23 pm,12/18/2013 02:30 pm,3 - Occasional,2 - Minor Irritation,2.6.2,"","",All,Any,"YoungsMIR::GetDataset does not return anything when parameter std::vector<int> mats is not filled out.
<pre>
    if (mats.size() == 0)
        return NULL;
</pre>
ZooMIR::getDataset does something different. It returns all materials when presented with an empty mats.
<pre>
    bool doAllMats = mats.empty();
[snip]
        for (int i = 0; i < nMaterials+1; i++)
            matFlag[i] = true;
</pre>
If the behavior doesn't change, an error message would be extraordinarily helpful."
1324,Resolved,VisIt,Bug,Normal,visit launcher dies without X (but -nowin given),Kathleen Biagas,"",2.7,Frank L�ffler,01/25/2013,"",0,"",01/25/2013 10:43 pm,06/18/2013 09:02 pm,3 - Occasional,3 - Major Irritation,2.5.0,"","",Linux,Any,"Following the example in the documentation of LaunchNowin() I do (adding the debug option for information what actually goes wrong):

<pre>
$ python
Python 2.7.2 (default, Oct 27 2011, 01:40:22) 
[GCC 4.6.1 20111003 (Red Hat 4.6.1-10)] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>> import visit
>>> visit.AddArgument(""-geometry"")
>>> visit.AddArgument(""1024x1024"")
>>> visit.AddArgument(""-debug"")
>>> visit.AddArgument(""5"")
>>> visit.LaunchNowin()
Running: viewer2.5.0 -host 127.0.0.1 -port 5600 -noint -geometry 1024x1024 -debug 5 -nowin
xdpyinfo:  unable to open display """".
Error: unable to open display 
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
visit.VisItException: VisIt's viewer has terminated abnormally!
</pre>

Note that I indeed don't have DISPLAY set, as this is (intentionally) remotely, using ""ssh -x"". This is intentional because eventually this should run in the background without DISPLAY as well.

If I try the same with correct DISPLAY set this succeeds. Actually doing something however is very slow, as this is a slow, remote connection and visit seems to be using the local (local to me) DISPLAY for something.

What I would expect instead is that visit doesn't touch DISPLAY if -nowin is given. No window should be created (and none is, if DISPLAY is set). This would enable remote/background renderings.
"
1376,Resolved,VisIt,Bug,Normal,Defective import of GMV cell type 'general' if all points lie in the same plane,Brad Whitlock,"",2.7,Karl K�nig,03/12/2013,"",100,"",03/12/2013 04:45 pm,05/03/2013 06:24 pm,2 - Rare,4 - Crash / Wrong Results,2.6.1,"","",Linux,Any,"VisIt 2.6.1 (and earlier releases) incorrectly imports the attached file in GMV ASCII format, 2dexample.hangingnodes.gmv.

It seems GMV cell type 'general', if consisting of merely 1 face, is treated wrongly: non-convex elements are created, some elements are even missing. See snapshot (visit0000.png) attached.

The file itself has valid syntax and the original GMV viewer version 4.5 imports it correctly. See snapshot file correct.rendering.png
"
1551,Resolved,VisIt,Bug,Normal,build_visit fails to configure silo correctly wrt Qt,Mark Miller,"",2.7,Paul Melis,07/31/2013,"",0,"",07/31/2013 04:35 am,08/07/2013 07:14 pm,4 - Common,2 - Minor Irritation,2.6.3,"","",All,Any,"This seems to be unrelated to #1332.

We build VisIt using the following script:

#!/bin/sh
export PAR_COMPILER=/sara/sw/openmpi/gnu/1.6.3/bin/mpic++
export PAR_INCLUDE=-I/sara/sw/openmpi/gnu/1.6.3/include

./build_visit2_6_3 \
    --parallel \
    --python \
    --h5part --hdf4 --hdf5 --netcdf --xdmf --silo \
    --console \
    --makeflags ""-j4""

With this configuration I've been seeing errors wrt Silo and detection of Qt, even though the build_visit script builds its own Qt:

...
Building Silo (~2 minutes)
Unzipping/Untarring silo-4.9.1.tar.gz . . .
Configuring Silo . . .
...
checking for Qt... yes:
QT_CXXFLAGS=-I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/Qt -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtCore -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtGui
QT_DIR=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7
QT_LIBS=-L/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib -lQtGui  -lSM -lICE  -lX11 -lXext -lXmu -lXt -lXi
QT_UIC=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/uic
QT_MOC=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/moc
QT_LRELEASE=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/lrelease
QT_LUPDATE=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/lupdate
checking correct functioning of Qt installation... failure
configure: error: Failed to find matching components of a complete
                  Qt installation. Try using more options,
                  see ./configure --help.

Checking silo-4.9.1/config for what went wrong:

...
configure:27431: checking for Qt
configure:27966: result: yes:
QT_CXXFLAGS=-I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/Qt -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtCore -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtGui
QT_DIR=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7
QT_LIBS=-L/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib -lQtGui  -lSM -lICE  -lX11 -lXext -lXmu -lXt -lXi
QT_UIC=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/uic
QT_MOC=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/moc
QT_LRELEASE=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/lrelease
QT_LUPDATE=/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/lupdate
configure:27997: checking correct functioning of Qt installation
configure:28031: /opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/bin/moc ax_qt_test.h -o moc_ax_qt_test.c >/dev/null 2>/dev/null
configure:28034: $? = 0
configure:28042: g++ -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/Qt -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtCore -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtGui -c  -m64 -fPIC  -O2 -o moc_ax_qt_test.o moc_ax_qt_test.c >/dev/null 2>/dev/null
configure:28045: $? = 0
configure:28053: g++ -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/Qt -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtCore -I/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/include/QtGui -c  -m64 -fPIC  -O2 -o ax_qt_main.o ax_qt_main.c >/dev/null 2>/dev/null
configure:28056: $? = 0
configure:28064: g++ -o ax_qt_main ax_qt_main.o moc_ax_qt_test.o -L/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib -lQtGui  -lSM -lICE  -lX11 -lXext -lXmu -lXt -lXi  -lz >/dev/null 2>/dev/null
configure:28067: $? = 1

configure:28079: result: failure
configure:28084: error: Failed to find matching components of a complete
                  Qt installation. Try using more options,
                  see ./configure --help.
...

Redoing the failed command:

paulm@v40-5:/opt/compiles/visit-2.6.3/silo-4.9.1$ g++ -o ax_qt_main ax_qt_main.o moc_ax_qt_test.o -L/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib -lQtGui  -lSM -lICE  -lX11 -lXext -lXmu -lXt -lXi  -lz
/usr/bin/ld: moc_ax_qt_test.o: undefined reference to symbol '_ZN7QObject10timerEventEP11QTimerEvent'
/usr/bin/ld: note: '_ZN7QObject10timerEventEP11QTimerEvent' is defined in DSO /opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib/libQtCore.so.4 so try adding it to the linker command line
/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib/libQtCore.so.4: could not read symbols: Invalid operation
collect2: error: ld returned 1 exit status

Seems it's missing -lQtCore, with libQtCore added the test compile succeeds:

paulm@v40-5:/opt/compiles/visit-2.6.3/silo-4.9.1$ g++ -o ax_qt_main ax_qt_main.o moc_ax_qt_test.o -L/opt/compiles/visit-2.6.3/visit/qt/4.8.3/linux-x86_64_gcc-4.7/lib -lQtCore -lQtGui  -lSM -lICE  -lX11 -lXext -lXmu -lXt -lXi  -lz

So I guess adding -lQtCore in the right place would fix that part of the problem.


However, I would expect a second run of the build_visit script (without fixing the Silo configuration) to again produce the Silo configuration error, but to my surpise Silo now gets configured without Qt:

paulm@v40-5:/opt/compiles/visit-2.6.3$ /sara/sw/build/scripts/visit-2.6.3.sh
...
Configuring Silo . . .
Invoking command to configure Silo
./configure CXX=""g++"" CC=""gcc""         CFLAGS="" -m64 -fPIC  -O2"" CXXFLAGS="" -m64 -fPIC  -O2""         --disable-fortran --prefix=""/opt/compiles/visit-2.6.3/visit/silo/4.9.1/linux-x86_64_gcc-4.7"" ""--with-hdf5=/opt/compiles/visit-2.6.3/visit/hdf5/1.8.7/linux-x86_64_gcc-4.7/include,/opt/compiles/visit-2.6.3/visit/hdf5/1.8.7/linux-x86_64_gcc-4.7/lib"" ""--with-szlib=/opt/compiles/visit-2.6.3/visit/szip/2.1/linux-x86_64_gcc-4.7"" ""--disable-silex""         --enable-install-lite-headers --without-readline
gcc-4.7/include,/opt/compiles/visit-2.6.3/visit/hdf5/1.8.7/linux-x86_64_gcc-4.7/lib"" ""--with-szlib=/opt/compiles/visit-2.6.3/visit/szip/2.1/linux-x86_64_gcc-4.7"" ""--disable-silex""         --enable-install-lite-headers --without-readline
Building Silo . . . (~2 minutes)
Installing Silo
Done with Silo
Done building Silo
...

"
1486,Resolved,VisIt,Bug,Normal,VisIt cannot be launched from terminal in MacOs,Eric Brugger,"",2.6.3,Leopold Talirz,06/05/2013,"",100,2.0,06/05/2013 10:04 am,06/26/2013 06:08 pm,3 - Occasional,2 - Minor Irritation,2.6.2,"","",OSX,Any,"I am running VisIt 2.6.2 under MacOs 10.8.3 on a MacBook Pro.

While double-clicking the VisIt.app bundle in finder opens the gui correctly, 
trying to launch VisIt via the terminal commands

  open /Applications/VisIt.app
open -a VisIt

has no effect.

The reason is that my platform is incorrectly identified as @darwin-i386@,
as revealed by

  /Applications/VisIt.app/Contents/Resources/bin/frontendlauncher
Version 2.6.2 of gui does not exist for the architecture darwin-i386.

This error message also appears, when trying to launch the command-line interface from within the gui, which makes this problem a bit more serious.

The culprit is found in the @internallauncher@ script (lines 1860 and beyond) located in @/Applications/VisIt.app/Contents/Resources/2.6.2/bin@.

The script uses the output of @uname -a@ to determine the architecture of the system. On my Macbook Pro, the output from @uname -a@ is

  Darwin ddm03588.empa.emp-eaw.ch 12.3.0 Darwin Kernel Version 12.3.0: Sun Jan  6 22:37:10 PST 2013; root:xnu-2050.22.13~1/RELEASE_X86_64 x86_64 i386 MacBookPro10,1 Darwin

so the variable @all_uname[-1]@ contains @darwin@ instead of @x86_64@, leading the script to the assumption that my architecture only supports @i386@.


This problem may be solved by searching for @x86_64@ in the output of @uname -a@ instead of assuming that it must be at the last position. For example using the @string@ module:

  #if all_uname[-1] == ""x86_64"":
if string.find(self.uname(""-a""), 'x86_64') != -1:


P.S. I have not figured out, why this problem does *not* occur, when double-clicking the VisIt.app folder in the finder."
332,Resolved,VisIt,Feature,Normal,Have cmake log how it was invoked,Cyrus Harrison,"",2.6.1,John Cary,08/05/2010,"",0,"",08/05/2010 01:57 pm,01/10/2013 02:43 pm,"","","",3 - Medium,4 - Common,All,Any,"To be able to build supercleanly, it is nice to be able to
blow away everything in the build directory and then redo
the cmake.  For that it would be nice to have cmake put
out a file containing the full command line used to run
cmake.  In autotools, this was given by ""head config.log""."
878,Resolved,VisIt,Bug,Normal,CGNS reader incorrectly interprets files with boundary face/edge geometry ,Brad Whitlock,"",2.6,Andrew Corrigan,10/21/2011,"",100,"",10/21/2011 07:07 am,09/11/2012 01:43 pm,3 - Occasional,4 - Crash / Wrong Results,2.3.0,"","",All,Any,"When I try to view CGNS data which includes boundary element geometry (boundary ""sections"" in CGNS terms) in VisIt with a pseudocolor plot, VisIt gives a warning that ""The compute engine running on host ... issued the following warning: In domain 0, your zonal variable ""Density"" has 10000 values, but it should have 12020.  Extra 0.'s were added to ensure VisIt runs smoothly.""    The plotted data is then displayed incorrectly.   The correct behavior would be to have no warning, as zonal variable data logically could be associated with only the internal cells, and not necessarily the boundary elements.  TecPlot does not have this issue and can plot these data sets correctly.

I have attached two files, both of a 2D data quadrilateral mesh data set: one contains the boundary face geometry, the other does not.  The one with boundary faces exhibits the problem described, the other works perfectly."
760,Resolved,VisIt,Bug,Normal,LaunchNowin() is not available upon initial import of visit module,Brad Whitlock,"",2.5.2,Jakob van Bethlehem,06/23/2011,"",100,"",06/23/2011 06:10 am,07/24/2012 02:04 pm,5 - Always,2 - Minor Irritation,2.2.2,"","",All,Any,"Steps to reproduce:
$ python
>>> import visit
>>> dir(visit)
['AddArgument', 'GetDebugLevel', 'Launch', 'SetDebugLevel', '__doc__', '__file__', '__name__', '__package__']

The same happens when using the 'from ..' paradigm:
$ python
>>> from visit import *
>>> dir()
['AddArgument', 'GetDebugLevel', 'Launch', 'SetDebugLevel', '__builtins__', '__doc__', '__name__', '__package__']

The 'LaunchNowin()' function is not there. I think there are two possible ways to think about this:
- it should not be there; just do AddArgument('-nowin') and then Launch(). In this case it is extremely confusing that after this call of Launch() the LaunchNowin() function in fact does appear in the namespace and that the LaunchNowin() version is also present in the documentation through help(Launch)
- it should be there; nothing further to add - probably it is missing somewhere in the package description"
826,Resolved,VisIt,Bug,Normal,VisIt does not record SaveWindow() command.,Brad Whitlock,"",2.5.2,Iuri Prilepov,08/23/2011,"",100,1.0,08/23/2011 05:33 pm,07/23/2012 08:25 pm,5 - Always,2 - Minor Irritation,trunk,"","",All,Any,"Instead of recording SaveWindow() when a screenshot is taken, the commands window only records all the save attributes. Reproducible in 2.3.1 and trunk, haven't checked other versions."
1049,Resolved,VisIt,Bug,Normal,H5Part Database Plugin clang complains about unknown type (unsigned int64_t),Cyrus Harrison,"",2.5.1,Christoph Statz,05/07/2012,"",0,"",05/07/2012 09:01 am,06/18/2012 07:06 pm,3 - Occasional,2 - Minor Irritation,2.4.2,"","",OSX,Any,"The compilation of visit 2.4.2 with clang on OSX with H5Part enabled fails with clang complaining about unknown type in databases/H5Part/timestep.C:

/path_to_visit_build/visit2.4.2/src/databases/H5Part/timestep.C:799:58: error: expected ')'
    bool berr = h5file_.getBitmapSize(strname, (unsigned int64_t)(timeval),
                                                                                       ^
/path_to_visit_build/visit/visit2.4.2/src/databases/H5Part/timestep.C:799:48: note: to match this '('
    bool berr = h5file_.getBitmapSize(strname, (unsigned int64_t)(timeval),
                                                                        ^
int64_t is usually defined as ""signed __int64"" which prevents clang from recognizing unsigned as a prefix.
The bugfix might be to use uint64_t instead of unsigned int64_t.

See patch attached. 
"
949,Resolved,VisIt,Bug,High,compilation is failing on fedora-14,"","",2.5,Alexander Pletzer,02/01/2012,"",100,"",02/01/2012 10:54 pm,02/02/2012 07:29 pm,5 - Always,3 - Major Irritation,trunk,"","",All,Any,"Need to add

#include <cstring>

to visit/sim/V2/runtime/simv2_DomainBoundaries.C in order to resolve memcpy."
