#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
765,Resolved,VisIt,Feature,Normal,Add low resolution of images from the User Manual to the online documentation.,Brad Whitlock,"",2.6,Brad Whitlock,06/24/2011,"",0,"",06/24/2011 12:51 pm,10/12/2012 08:26 pm,"","","",3 - Medium,3 - Occasional,All,Any,"The online documentation is generated from the OpenOffice XML version of the User's Manual by a Python script called svn_bin/makehelp. Since the conversion to OpenOffice, the script generates tags in the resulting HTML that reference PNG images from the manual. We didn't used to do this since in the early days, image support within Qt was spotty. Now that image support is there, we do generate image tags. The problem is that we don't include the images in the release distribution since it would add 30Mb to the release. That's not such a big deal these days either so we should probably include them. However, putting the images into the src directory would slow our day to day checkouts.

I propose we run makehelp again to generate the lower-res images that we can include in the release. We can then create a tarball of them and check it into the docs/UserManual directory. Then we can change our ""make install"" to copy the images over into the release if the docs/UserManual directory exists as part of the checkout. We'll have to update the visit-dist script so it includes the images. This will inflate our source tarball.

Another avenue might be to put the images on the VisIt web site and change the Help window to try and download them if it can't find them locally.
"
917,Resolved,VisIt,Feature,Normal,Create simulation example that shows how to use domain boundaries object.,Brad Whitlock,"",2.6,Brad Whitlock,12/15/2011,"",100,"",12/15/2011 07:10 pm,08/17/2012 06:09 pm,"","","",2 - Low,2 - Rare,All,Any,"Users have inquired about different types of ghost zones as well as the domain boundaries object, which lets VisIt automatically generate ghost zones. We need a multi-domain example simulation that shows how to use the domain boundaries object to generate ghost zones on the fly.
"
1006,Resolved,VisIt,Bug,Normal,Examine code duplication in CracksClipper operator.,Kathleen Biagas,"",2.6,Brad Whitlock,03/28/2012,"",0,"",03/28/2012 06:14 pm,08/15/2012 05:35 pm,2 - Rare,2 - Minor Irritation,trunk,"","",All,Any,"I've been stuck doing some refactoring in visit_vtk's vtkVisItClipper and vtkVisItSplitter. I've been adding support for double and vtkIdType, making a lot of internal changes to those classes.

When I went to build the whole thing, the CracksClipper operator failed due to my API changes. I looked in the CracksClipper operator and found that vtkCracksClipper is essentially the same as vtkVisItClipper and it makes the same assumptions about float, etc that the old version of vtkVisItClipper did.

Isn't there just some way that the visit_vtk classes can be used instead?"
1148,Resolved,VisIt,Bug,Normal,Problem with pick and Project operator.,Kathleen Biagas,"",2.6,Brad Whitlock,08/02/2012,"",0,"",08/02/2012 06:09 pm,08/16/2012 06:08 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.1,"","",All,DOE/ASC,"An LLNL user was able to get VisIt to to fail when picking on a plot with the Project operator. VisIt produced an error message and pick did not work. When I tried parallel VisIt on 12 processors on rzalastor with 2.5.1, it worked fine. When I did the same thing with a serial engine, pick did not work and produced the message:

Warning: Pick encountered an internal error (could not find zone corresponding to pick point).
Please contact a VisIt developer

1. Open ~whitlocb/ScottWilks/hydropc14030.root
2. Pseudocolor plot of rbin_7
3. Add a Project operator
4. Set the Project operator atts so it uses ""Z-Axis Cylindrical (x <= x, y <= r) for the projection type
5. Draw
6. Enter zone pick mode and click on the plot. You should get the error message.

Again, when I ran in parallel, I did not get the error message. The user reported that he's been doing this operation successfully for years and that maybe the 2.5.x series of VisIt is breaking it.
"
1163,Resolved,VisIt,Bug,Normal,Color by one variable and opacity by another variable is broken in Volume plot.,Brad Whitlock,"",2.6,Brad Whitlock,08/13/2012,"",100,"",08/13/2012 12:47 pm,08/20/2012 08:14 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.1,"","",All,Any,"If you use the Volume plot to color by one variable and do opacity by another, you won't get the desired picture for the splatting and 3d texture renderers. The raycasting renderer will produce the right picture.

1. Open noise.silo
2. Make expression zc = coords(Mesh)[2]
3. Make a Volume plot of zc
4. Set the opacity variable to hardyglobal
5. Select some low values and some high values in the transfer function
6. Apply
7. Draw

The resulting picture will use hardyglobal for the opacity variable as intended but it will also use it for the color variable. So instead of getting a rainbow of values in Z, you'll just get some blue or greenish values, indicating that the color variable came from hardyglobal.
"
1164,Resolved,VisIt,Bug,Normal,INSTALL_NOTES outdated for Mac.,Brad Whitlock,"",2.6,Brad Whitlock,08/13/2012,"",100,"",08/13/2012 12:49 pm,08/15/2012 03:10 pm,2 - Rare,2 - Minor Irritation,2.5.1,"","",All,Any,The INSTALL_NOTES file is outdated for Mac. The instructions still indicate that the user should download a Mac tarball and use visit-install to install it. We should update these instructions to show how to install using the Mac bundle.
1196,Resolved,VisIt,Bug,Normal,Tecplot binary reader doesn't work for time-varying data.,Brad Whitlock,"",2.6,Brad Whitlock,09/12/2012,"",100,"",09/12/2012 03:23 pm,09/21/2012 01:13 pm,3 - Occasional,3 - Major Irritation,2.5.2,"","",All,Any,"The Tecplot binary reader doesn't work for time-varying data. This is yet another instance of PopulateDatabaseMetaData needing to be called prior to GetMesh, GetVariable."
1199,Resolved,VisIt,Bug,Normal,libsim ghost values are restricted incorrectly.,Brad Whitlock,"",2.6,Brad Whitlock,09/21/2012,"",0,"",09/21/2012 01:31 pm,10/15/2012 02:32 pm,3 - Occasional,2 - Minor Irritation,2.5.2,"","",All,Any,"To paraphrase: libsim ghost values have to be in the range 1-6 (or so) where they should be allowed to contain values that are powers of 2 that are or'd together to designate combinations of ghost zone states. Libsim needs to be changed to match what VisIt does internally. There's just an inconsistency at present.


A month ago I asked about issues with libSim and setRealIndicies for 3D
meshes. Using this method for ghost cells, pseudocolor plots produce an
empty bounding box (variable ... yielded no data) because the ghost
cells are marked as interior by default and all the outer surfaces are
ghost cells. I've since attempted to use the newer setGhostNodes
command. For all possible combinations of blank, real, interior,
exterior, etc, I get the same result as with setRealIndicies (VisIt
2.5.2). It plots nothing unless I use the inverse ghost zone filter in
which case it plots surfaces surrounding both the inside and outside of
the ghost cell regions. I can also manually 'invert' by setting what I
expect to be ghost as real and what should be real as blank, but that
doesn't help me produce a plot showing the exterior of the 'real' cells.

I did produce the desired effect with pseudocolor plots in vtk output
files by setting the avtGhostZones variable to 16 (i.e. 1<<4 or
ZONE_EXTERIOR_TO_PROBLEM). Is it possible to set the avtGhostZones value
directly from within the libSim framework? In particular, the current
setGhostCells command only takes integers 0-5 (visit complains that it's
invalid outside that range) which does not allow for combinations of
flags as the avtGhostZones variable does.

It also appears that the examples in ghostcells.c are all 2D meshes. Is
there an example of 3D (structured) meshes where exterior cells are
blanked leaving only a valid internal computational domain visible with
psuedocolor? Any suggestions would be a big help. Thanks again."
1221,Resolved,VisIt,Bug,Normal,Viewer crash on query after failing to set time step.,Brad Whitlock,"",2.6,Brad Whitlock,10/29/2012,"",100,"",10/29/2012 03:18 pm,11/05/2012 03:14 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.2,"","",All,Any,"Jay Salmonson reported this bug where the viewer crashes due to an invalid time step being accessed. In this case, the time step cannot be accessed because file permissions are wrong. Here's a reproducer:

1. mkdir crash
2. cd crash
3. cp /usr/gapps/visit/data/wave00??.silo .
4. chmod 200 wave0050.silo
5. visit -cli -debug 5 -s reproducer.py

Here is reproducer.py:

OpenDatabase(""wave*.silo database"")
AddPlot(""Pseudocolor"", ""pressure"")
DrawPlots()
for i in xrange(TimeSliderGetNStates()):
    SetTimeSliderState(i)
    Query(""Cycle"")"
1241,Resolved,VisIt,Bug,Normal,VisIt frontendlauncher running into problems with LC's python 2.7,Brad Whitlock,"",2.6,Brad Whitlock,11/14/2012,"",0,"",11/14/2012 06:22 pm,11/30/2012 05:06 pm,4 - Common,5 - Very Serious,2.5.2,"","",All,Any,"A VisIt user was running client/server to LC's cab machine and was unable to connect. 2 things caused this:

1. Eric was testing 2.6.0 builds, which copied the new Python frontendlauncher to /usr/gapps/visit/bin/visit
2. The user had ""use python-2.7.1"" in his dot files

When the new frontendlauncher is used against the python from 2.7.1 dotkit, the following happens (and VisIt won't run). When the python interpreter in question runs, it does not fail to load site.

Now that I think about it, this reminds me of something Gunther ran into. In the old PERL versions of the the launch scripts, we set PYTHONHOME. When we run the new frontendlauncher against the old PERL internallauncher, the PYTHONPATH would be set to VisIt's python. That version of python might cause an incompatibility with python 2.7, preventing the site module from opening. I ran into something like this during development, causing me to not set PYTHONPATH in the new launcher. I think Gunther's solution was to edit the old PERL internallauncher to not set the PYTHONPATH.

<code><pre>
edge83{whitlocb}31: use python-2.7.1
Prepending: python-2.7.1 (ok)

edge83{whitlocb}32: visit
Running: gui2.5.2
ImportError: No module named site
Can't execute visit launcher script: /usr/gapps/visit/2.5.2/bin/internallauncher!

edge83{whitlocb}33: which python
/usr/apps/python2.7.1/bin/python

edge83{whitlocb}34: python
Python 2.7.1 (r271:86832, Nov 22 2011, 17:06:42) 
[GCC 4.4.6 20110731 (Red Hat 4.4.6-3)] on linux2
Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
>>>
</pre></code>
"
376,Resolved,VisIt,Bug,Normal,"Python recording does not work if doing ""import visit"" from a regular Python interpreter.",Brad Whitlock,"",2.5.2,Brad Whitlock,09/01/2010,"",100,"",09/01/2010 06:14 pm,07/24/2012 07:49 pm,2 - Rare,2 - Minor Irritation,2.0.1,"","",All,DOE/ASC,"Bob Corey reported this to me.

Run a regular Python interpreter and make it launch VisIt:

import sys
sys.path.append(""/path/to/trunk/src/lib"")
import visit
visit.OpenGUI()

When the GUI comes up, try recording some actions using the Command window. It doesn't work. I noticed some Python messages in my console that are probably related:

>>> visit.OpenGUI()
Running: gui -host 127.0.0.1 -port 5600 -dv -reverse_launch
VisIt: Message - Added a new client to the viewer.
1L
>>> Running: mdserver -host 127.0.0.1 -port 5601 -dv
Message: Added a new client to the viewer.
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
NameError: name 'ClientMethod' is not defined
Running: engine_ser -host 127.0.0.1 -port 5600 -dv
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
NameError: name 'ClientMethod' is not defined
"
628,Resolved,VisIt,Bug,Normal,Curves in movies saved by parallel engines are incomplete,Brad Whitlock,"",2.5.2,Brad Whitlock,02/23/2011,"",100,"",02/23/2011 05:46 pm,07/20/2012 08:02 pm,3 - Occasional,3 - Major Irritation,2.1.2,"","",All,Any,"A couple of users have reported a problem generating movies of curves using parallel VisIt. The curve gets truncated vertically. I can reproduce with the following steps on 8 processors of alastor but fewer than 8 processors does not exhibit the error. Thus, the problem might be due to how reduce happens in MPI when we composite frame buffers from different processors. I haven't looked at each processor's frame buffer.

1. Run visit on alastor
2. Open curve_test_data/curve.visit (data from the test suite)
3. Select a parallel profile with 8 processors
4. Make a Curve plot of parabola and Draw
5. Advance to the last time step
6. Go through the Save movie wizard and save PNG files

The resulting images will have missing curve pixels once the parabola gets above the bottom 25% or so of the image. This looks like an image compositing problem.

I didn't notice the problem being dependent on image size or which curve rendering method was used. I used symbols, wide lines, etc. in different tests and each test had the curve truncated at about 25% up from the image bottom."
1037,Resolved,VisIt,Bug,Normal,Saved images don't preserve transparency on Windows.,Kathleen Biagas,"",2.5.2,Brad Whitlock,04/29/2012,"",0,"",04/29/2012 01:07 am,07/25/2012 07:13 pm,3 - Occasional,4 - Crash / Wrong Results,2.4.2,"","",Windows,Any,"The Windows version (at least 2.4.2 64-bit) is not preserving transparency in saved PNG images, according to a forum user. See http://visitusers.org/forum/YaBB.pl?num=1335485421.

I made a transparent Contour plot of noise.silo and saved a PNG image and the levels were not transparent. I ran into this on some versions of Linux during the VTK 5.8 transition but I believed all of the errors to be corrected. Thanks VTK!

We'll need to try a newer VTK to see if they've corrected some of these problems."
1126,Resolved,VisIt,Bug,Normal,Resample filter in Volume renderer not handling double-precision coordinates 100%.,Kathleen Biagas,"",2.5.2,Brad Whitlock,07/09/2012,"",0,"",07/09/2012 12:40 pm,07/13/2012 01:20 pm,3 - Occasional,3 - Major Irritation,2.5.1,"","",All,Any,"There have been different reports of the Splatting volume renderer not making a picture. I've replicated the problem (I think) using this procedure.

1. Export noise.silo's hardyglobal variable to a VTK file.
2. Edit the VTK file, changing the coordinates to ""double"" instead of ""float"".
3. Open the VTK file
4. Make a Volume plot of ""hardyglobal"".
5. Draw

The Volume plot renderer will not show any output. There will only be an empty bounding box. If you turn off ""Sample data onto regular grid"" then the plot will appear. This suggests that the resampling code is not handling double precision coordinates 100% -- or there is a problem in the Splatting renderer.

"
1127,Resolved,VisIt,Bug,Normal,Crash on visit.Close(),Brad Whitlock,"",2.5.2,Brad Whitlock,07/09/2012,"",100,"",07/09/2012 01:36 pm,07/26/2012 06:29 pm,3 - Occasional,4 - Crash / Wrong Results,2.4.2,"","",Linux,Any,"A user reported that calling visit.Close() from the VisIt Python module results in a crash.

========
Version: 2.4.2
OS: Linux

I have recently been working with Python scripts that control VisIt, and I have noticed that whenever I call the 'visit.Close()' command I get an ""Abort (core dumped)"" message. This does not seem to prevent the rest of the script from calling other python commands (either built-in or imported from other modules).
 
I'm not sure if this is a bug or if there is a problem with how my scripts interact with VisIt, although I have not noticed any other problems.
 "
1136,Resolved,VisIt,Bug,Normal,Importing visit module into system Python requires setting LD_LIBRARY_PATH.,Brad Whitlock,"",2.5.2,Brad Whitlock,07/24/2012,"",100,"",07/24/2012 07:59 pm,07/26/2012 03:39 pm,3 - Occasional,3 - Major Irritation,2.5.1,"","",All,Any,"With VisIt 2.5.x, I have to start it like this in order to import it into the system Python:

env LD_LIBRARY_PATH=/usr/gapps/visit/2.5.1/linux-x86_64/lib python
>>> import sys
>>> sys.path.append(""/usr/gapps/visit/2.5.1/linux-x86_64/lib/site-packages"")
>>> import visit 
>>> visit.Launch()
>>> visit.ShowAllWindows()

Older versions of VisIt did not require setting of LD_LIBRARY_PATH. There was some code in the old C version of the front end module to load the visitmodule.so. Since the transition to a Python-based front end module, it is now necessary to set LD_LIBRARY_PATH prior to running python.

See http://www.visitusers.org/index.php?title=Using_a_Standard_Python_Interpreter#Version_2.4_and_2.5_Differences for more information about the 2.4 and 2.5 differences.

This problem came up 2-3 times on the help line once VisIt 2.5.1 was made the default."
1137,Resolved,VisIt,Bug,Normal,Problems with some forms of import for VisIt module.,Brad Whitlock,"",2.5.2,Brad Whitlock,07/24/2012,"",100,"",07/24/2012 08:06 pm,07/26/2012 06:17 pm,3 - Occasional,3 - Major Irritation,2.5.1,"","",All,Any,"When importing VisIt into a Python interpreter, you can do the module import a couple different ways:

1. import visit
2. from visit import *

Using the VisIt 2.5.x Python module, option 1 works but there are problems with option 2.

With option 2, the front end module functions seem to get added to the global namespace, which is what we want. However, the Launch() that is done internally to get the rest of the VisIt module to load dynamically still puts its functions into the ""visit"" module namespace. This means that the top level namespace does not get the rest of the VisIt functions.
"
1143,Resolved,VisIt,Bug,Normal,CCM reader does not work with groups of files.,Brad Whitlock,"",2.5.2,Brad Whitlock,07/30/2012,"",100,"",07/30/2012 07:08 pm,07/30/2012 07:34 pm,2 - Rare,3 - Major Irritation,2.5.0,"","",All,Any,"An external user reports that a set of CCM files grouped with automatic file grouping does not work when playing animations. It sounds like the classic problem of grouped ST files not going through all plugin initialization and ending up directly in GetMesh on subsequent time steps.

Email:
======
I have successfully opened a .ccm database which I generated by auto-exporting solution data in STAR-CCM+ every ten iterations. The files successfully open (I can see the filenames on the GUI listed as the active source), and I am able to open one file at a time individually, but if I try pressing the play button to step through the files, I get an error saying
""The compute engine running on lens.ccs.ornl.gov has exited abnormally.

Shortly thereafter, the following occured...

The Pseudocolor plot of ""P"" for the file ""/autofs/na1_home/d7h/FlowAutoExport/FlowAutoExport@*.ccm database"" could not be generated by the compute engine on host ""lens.ccs.ornl.gov"".

I ran VisIt in debug mode and generated debug logs to try to troubleshoot the problem. Can someone take a look at the logs and see if they can tell what's going wrong?
"
1027,Resolved,VisIt,Feature,Normal,Make Pick functions in CLI return results mapnode.,Kathleen Biagas,"",2.5.1,Brad Whitlock,04/16/2012,"",0,"",04/16/2012 01:24 pm,06/14/2012 08:04 pm,"","","",3 - Medium,4 - Common,All,Any,"A user asked about ways to get the pick output in a Python script. I thought I'd try GetQueryOutputValue() but that just returned zero. Next, I tried GetQueryOutputObject(). It returned nothing. I had thought it would return a mapnode of the pick results. Maybe that behavior is just for other queries... Now, since I need help as much as the user, I want Pick and NodePick functions themselves to return a fully populated mapnode so the pick results are easy to access."
1054,Resolved,VisIt,Bug,Normal,VisIt generates plots with gaps in between domains.,Cyrus Harrison,"",2.5.1,Brad Whitlock,05/11/2012,"",100,"",05/11/2012 06:40 pm,06/25/2012 07:36 pm,3 - Occasional,4 - Crash / Wrong Results,2.4.2,"","",All,Any,"Likely bug in how VisIt handles domain connectivity or ghost zone generation (Ares). The attached image shows that in one instance, VisIt makes plots without gaps where domains abut but the other picture shows gaps at the boundaries. Later experimentation by the user revealed that plotting the dataset in a fresh instance of VisIt caused the gaps to appear. When advancing the time slider, the gaps went away as though some crucial piece of information that VisIt needed to fill in the gaps was cached and available.

User e-mail:
I am using visit to analyze some data in two different ways: 1) On my computer using the visit GUI and 2) on LC using the visit python interface. In the attached PDF (a screenshot) you can see the output from each way on the same data. The plot on the left was from the desktop with the GUI and the one on the right was from the python output. The problem is the lines cutting through the blue chunk in the python output version. And they are not just display artifacts, as they actually affect the results of a subsequent “connected components” query I run later. What would be causing this problem with the python version, and how can I fix it?

Cyrus:
It is possible Ares isn't setting the proper Silo flag that tells us the
files' metadata is time varying.

In VisIt's python cli you may want to try:
  SetTreatAllDBsAsTimeVarying(1)

The data sets will still be helpful, b/c this may not be the only issue

Data is on the RZ at: ~whitlocb/JoeWasem/ and it should be group-readable.
"
1058,Resolved,VisIt,Bug,Normal,Rubberband zoom crashes the viewer on Windows.,Kathleen Biagas,"",2.5.1,Brad Whitlock,05/14/2012,"",0,"",05/14/2012 03:17 pm,06/11/2012 08:26 pm,3 - Occasional,4 - Crash / Wrong Results,2.4.2,"","",Windows,Any,"I was zooming on a elevated 2d dataset using rubber band zoom and the xor mapper that draws the lines was drawing tracks on the plot as though it was not using an xor drawing mode. After I made several zoom rectangles, the viewer crashed.

This was with a 64-bit build of 2.5.1 from May 14.
"
1077,Resolved,VisIt,Bug,Normal,RZ host profiles prevent VisIt from connecting to simulations on RZ.,Brad Whitlock,"",2.5.1,Brad Whitlock,05/22/2012,"",100,"",05/22/2012 03:01 pm,06/08/2012 03:15 pm,3 - Occasional,3 - Major Irritation,2.4.2,"","",All,Any,"The RZ host profiles are geared towards desktop clients that want to access the RZ. As such, they turn on ssh tunneling and use rzgw as a gateway machine. This works fine for client/server.

When using the same host profiles on the RZ machines themselves, they break VisIt's ability to connect to simulations (libsim) that run on the RZ.

The simplest way to fix this would be to have the existing RZ host profiles be the ones that get installed on all clients and then have a separate set of RZ host profiles meant for running ON the RZ. The profiles for running ON the RZ would not use ssh tunneling or a gateway computer.

I edited the host profiles on the RZ for VisIt 2.4.2 so they do not use ssh tunneling or a gateway computer to fix this problem on May 22, 2012.

I verified that the RZ host profiles still work for client/server connections to simulations by connecting VisIt 2.4.2 on my Mac to a simulation running on rzalastor. So, client RZ host profiles should remain unchanged but profiles for running ON the RZ should not have the settings I mentioned.
"
1090,Resolved,VisIt,Bug,Normal,Client/server over long distances is slow with AMR data.,Brad Whitlock,"",2.5.1,Brad Whitlock,06/06/2012,"",100,"",06/06/2012 06:11 pm,06/13/2012 05:32 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.0,"","",All,Any,"An Ares user/developer in Texas using client/server from a Windows 7 computer to LLNL's RZ network reports that VisIt is really slow to send back results. He reports that the slowness happens with an AMR dataset. He also reports that a larger non-AMR dataset sends back results much faster. In the AMR case, the engine reports that about 4 minutes are needed to send the data to the viewer in Texas. The processing of the data on the RZ computer takes 1.3s. I replicated that timing so the network is the issue somehow. I've had the user try various rendering mode options (SR mode, image/geom compression, data compaction) and nothing helps.

========
Hi Jacob,
   I looked at your logs this morning and saw that it takes about 4 minutes to send data back from the engine to your Windows client. The time to read the data and process it is 1.36 seconds and nearly all time is spent writing the bytes over the network out to VisIt's viewer. I guess the time needed to do that could depend on a lot of factors, including your network speed and how much network is between the Lab and your local VisIt. How long does it take you to download 25Mb if you download from Windows to LLNL using scp?

Here is an excerpt from the engine000.timings file, which shows that nearly all time is spent sending bytes back to VisIt. The ""Executing network"" and ""Writing data to viewer"" parts are important.

Timing for    Executing network took 1.366193
Timing for       Calling BalanceLoad in avtTermSrc::Update took 0.000001
Timing for       Calling avtTermSrc::FetchData took 0.000002
Timing for    Writing data to viewer took 246.095413

 I'm not 100% sure of the plots or settings you're using but I did a Pseudocolor plot of ""den"" using the case8a00000.root file that you sent me. I ran VisIt 2.5.0 on a Windows computer, used default plot settings and had geometry sent back to the VisIt viewer so I could manipulate it. The time to process the data is comparable to what you observed. However, the timings show more information, including that 25Mb of data are sent back to the VisIt viewer. In my case, sending the data took 1.9 seconds.

I'm a little confused as to why VisIt gave me more information so it must be taking something of a different path through the code in your case than in mine. Maybe you're in scalable rendering mode. You might try moving your Documents/VisIt 2.5.0/guiconfig and config files out of the way temporarily to run VisIt with default settings.

Timing for    Executing network took 1.307271
Timing for             Calling BalanceLoad in avtTermSrc::Update took 0.000038
Timing for             Calling avtTermSrc::FetchData took 0.000002
Timing for             Calling BalanceLoad in avtTermSrc::Update took 0.000038
Timing for             Calling avtTermSrc::FetchData took 0.000001
Timing for             Calling BalanceLoad in avtTermSrc::Update took 0.000039
Timing for             Calling avtTermSrc::FetchData took 0.000001
Timing for             Calling BalanceLoad in avtTermSrc::Update took 0.000040
Timing for             Calling avtTermSrc::FetchData took 0.000001
Timing for          Collecting data took 0.146268
Timing for          Serializing data for writer took 0.000245
Timing for          Writing 25064921 bytes to socket took 1.807487
Timing for       Collecting data and writing it to viewer took 1.954142
Timing for    Writing data to viewer took 1.954902"
1102,Resolved,VisIt,Bug,Normal,VisIt has trouble launching when several CLI's are launched at the same time.,Brad Whitlock,"",2.5.1,Brad Whitlock,06/18/2012,"",100,"",06/18/2012 06:33 pm,06/20/2012 12:42 pm,4 - Common,4 - Crash / Wrong Results,2.4.2,"","",All,Any,"The Ale3D team maintains a test suite where they launch several VisIt cli's at the same time. They report that sometimes, VisIt does not start up successfully. The problem is likely due to having several VisIts that start at the same time.

Maybe the CLI log file?

The ALE3D test suite uses visit for some of the tests.
Occasionally when running our tests suite we get a failure.
I think it might have something to do with visit launching two jobs near the same time, although I'm not sure about that.  It appears that when we re-run a failed test, it then succeeds when running on its own.   I've created a simple script that demonstrates the problem (you might have to run it a few times to see).

I've given you two files:  visit.csh, and script.py

  Brian

-----

% cat visit.csh


/usr/gapps/visit/bin/visit -cli -nowin -noconfig -s script.py 0 &
/usr/gapps/visit/bin/visit -cli -nowin -noconfig -s script.py 1 &
/usr/gapps/visit/bin/visit -cli -nowin -noconfig -s script.py 2 &
/usr/gapps/visit/bin/visit -cli -nowin -noconfig -s script.py 3 &

wait

-----

% cat script.py

import sys
print ""SCRIPT"", sys.argv
sys.exit(0)

-----

And the output (sometimes) looks like this:

% ./visit.csh 
Running: cli2.4.2 -nowin -noconfig -s script.py 1
Running: cli2.4.2 -nowin -noconfig -s script.py 2
Running: cli2.4.2 -nowin -noconfig -s script.py 0
Running: cli2.4.2 -nowin -noconfig -s script.py 3
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
visit.VisItException: VisIt's viewer could not launch!
SCRIPT ['/usr/gapps/visit/2.4.2/linux-x86_64/bin/cli', '-nowin', '-noconfig', '-s', 'script.py', '1']
Running: viewer2.4.2 -host 127.0.0.1 -port 5602 -noint -nowin -noconfig 3
Running: viewer2.4.2 -host 127.0.0.1 -port 5601 -noint -nowin -noconfig 1
Running: viewer2.4.2 -host 127.0.0.1 -port 5601 -noint -nowin -noconfig 0
Running: viewer2.4.2 -host 127.0.0.1 -port 5603 -noint -nowin -noconfig 2
SCRIPT ['/usr/gapps/visit/2.4.2/linux-x86_64/bin/cli', '-nowin', '-noconfig', '-s', 'script.py', '3']
SCRIPT ['/usr/gapps/visit/2.4.2/linux-x86_64/bin/cli', '-nowin', '-noconfig', '-s', 'script.py', '2']
"
1104,Resolved,VisIt,Bug,Normal,Linux/sidious build does not contain Python filter support.,Eric Brugger,"",2.5.1,Brad Whitlock,06/20/2012,"",100,2.0,06/20/2012 01:36 pm,06/21/2012 05:47 pm,3 - Occasional,3 - Major Irritation,2.5.0,"","",All,Any,"I told a user to use some Python filters for some custom analysis and he reported that the Linux binaries (built on sidious) did not have Python filter support. When I tried VisIt sidious, I could not get it to run Python filters either. This was with VisIt 2.5.0.

Pseudocolor:  (VisItException)
viewer: engine_ser: Cannot execute Python Filter Expression because VisIt was build without Python Filter support."
909,Resolved,VisIt,Bug,Normal,Fix stereo,Brad Whitlock,"",2.5,Brad Whitlock,12/09/2011,"",100,"",12/09/2011 04:27 pm,07/09/2012 08:12 pm,2 - Rare,4 - Crash / Wrong Results,2.3.2,"","",All,Any,"An external user reported that stereo worked in VisIt 2.3.2 but does not work in 2.4.0, which is after the VTK upgrade."
967,Resolved,VisIt,Feature,Normal,Extend libsim to allow user-defined communicators.,Brad Whitlock,"",2.5,Brad Whitlock,02/15/2012,"",100,"",02/15/2012 01:38 pm,07/26/2012 07:20 pm,"","","",3 - Medium,2 - Rare,All,Any,"Simulations often have several different MPI communicators. VisIt creates a duplicate of MPI_COMM_WORLD and uses that in all of its communication operations. Libsim users would like to be able to tell VisIt to use a specific communicator. This means extending libsim but it is not clear whether there are broader implications for VisIt's use of MPI.

For example, rank 0 in the global communicator is the only processor ever connected to the viewer. Suppose the libsim user passes a communicator to VisIt that does not include rank 0, there could be issues talking to the viewer."
978,Resolved,VisIt,Bug,Normal,VCell database reader creates intermediate static libraries,Brad Whitlock,"",2.5,Brad Whitlock,02/23/2012,"",100,"",02/23/2012 12:48 pm,03/01/2012 08:22 pm,3 - Occasional,3 - Major Irritation,2.4.0,"","",All,Any,"The VCell reader is creating 3 intermediate static libraries and then linking them into the VCell plugin .so's. This is not allowed on newer Linux versions and it's surprising that we have not run into problems with it before. The reader should be changed so it includes the library sources into the plugin directly instead of creating static libraries that then get linked.

Here is a report of the problem from an external user:

Note that linking static libraries into shared libraries (aka partial linking, convenience libraries) is not supported by CMake, they would prefer that you use the source files directly, then CMake will figure out whether to compile them twice (with and without -fPIC).

This problem has shown up again in the VCellMTMD reader. The sources for the ""convenience libraries"" ExpressionParser, zip, and unzip should just be included directly to avoid

Linking CXX shared library ../../plugins/databases/libEVCellMTMDDatabase_par.so
/usr/bin/ld: ../../lib/libExpressionParser.a(Expression.cpp.o): relocation R_X86_64_32 against `std::cout' can not be used when making a shared object; recompile with -fPIC
../../lib/libExpressionParser.a: could not read symbols: Bad value
collect2: ld returned 1 exit status
make[2]: *** [plugins/databases/libEVCellMTMDDatabase_par.so] Error 1
make[1]: *** [databases/VCellMTMD/CMakeFiles/EVCellMTMDDatabase_par.dir/all] Error 2

Also, why is it necessary to unconditionally bundle zip and unzip with this reader instead of being able to link a system version?"
